real_name,x1,x2
gen=6_member=150_pso,1.6487,0.343147
gen=6_member=151_pso,1.65903,0.857292
gen=6_member=152_pso,1.54739,-0.145404
gen=6_member=153_pso,-1.53409,0.190985
gen=6_member=154_pso,-1.38194,-1.19695
gen=6_member=155_pso,0.611401,0.600046
gen=6_member=156_pso,-0.240202,0.086188
gen=6_member=157_pso,0.122906,1.69079
gen=6_member=158_pso,0.929669,-1.36483
gen=6_member=159_pso,1.47307,1.75357
gen=6_member=160_pso,2.09192,0.807475
gen=6_member=161_pso,-0.600887,1.32133
gen=6_member=162_pso,-2.3753,1.06004
gen=6_member=163_pso,-0.216908,0.311774
gen=6_member=164_pso,-0.622907,0.176214
gen=6_member=165_pso,1.20351,3.67093
gen=6_member=166_pso,-0.553672,-0.750973
gen=6_member=167_pso,-0.473028,-0.827985
gen=6_member=168_pso,-2.83388,-2.71503
gen=6_member=169_pso,1.54308,1.76988
gen=6_member=170_pso,-1.40166,0.707953
gen=6_member=171_pso,0.348864,0.697236
gen=6_member=172_pso,-0.656506,1.51026
gen=6_member=173_pso,1.41899,-0.531021
gen=6_member=174_pso,0.504973,-0.0192372
gen=6_member=175_pso,2.30829,-0.476064
gen=6_member=176_pso,-0.984675,0.0421738
gen=6_member=177_pso,-1.05072,-0.664062
gen=6_member=178_pso,-0.484901,-1.59901
gen=6_member=179_pso,-2.24682,-3.15816
