real_name,obj1,obj2
gen=0_member=0,0.895553,0.999057
gen=0_member=1,1,1
gen=0_member=2,0.999998,0.999823
gen=0_member=3,1,1
gen=0_member=4,0.896758,0.996853
gen=0_member=5,1,0.999853
gen=0_member=6,0.999996,0.99431
gen=0_member=7,0.999948,0.999525
gen=0_member=8,1,0.999999
gen=0_member=9,1,0.999959
gen=0_member=10,1,1
gen=0_member=11,0.99999,0.874697
gen=0_member=12,0.999996,0.911375
gen=0_member=13,1,0.999934
gen=0_member=14,0.0917051,0.945889
gen=0_member=15,0.999973,1
gen=0_member=16,1,0.998458
gen=0_member=17,1,1
gen=0_member=18,0.816078,0.841985
gen=0_member=19,0.994458,0.102174
gen=0_member=20,1,0.999653
gen=0_member=21,0.999998,1
gen=0_member=22,0.999991,1
gen=0_member=23,0.999691,1
gen=0_member=24,0.999678,1
gen=0_member=25,0.746656,0.999923
gen=0_member=26,0.988658,0.999999
gen=0_member=27,0.999919,0.907743
gen=0_member=28,0.954735,0.999999
gen=0_member=29,0.998853,0.997728
