real_name,obj1,obj2
gen=15_member=420_pso,0.672886,0.654242
gen=15_member=421_pso,0.354216,0.984155
gen=15_member=422_pso,0.192514,0.951305
gen=15_member=423_pso,0.920197,0.461146
gen=15_member=424_pso,0.138593,0.928204
gen=15_member=425_pso,0.389214,0.890945
gen=15_member=426_pso,0.571312,0.743558
gen=15_member=427_pso,0.147956,0.985955
gen=15_member=428_pso,0.963092,0.0347847
gen=15_member=429_pso,0.999806,1
gen=15_member=430_pso,0.623292,0.648168
gen=15_member=431_pso,0.746466,0.521947
gen=15_member=432_pso,0.62837,0.867232
gen=15_member=433_pso,0.998041,0.445033
gen=15_member=434_pso,0.857276,0.544801
gen=15_member=435_pso,0.423872,0.799233
gen=15_member=436_pso,0.580963,0.798912
gen=15_member=437_pso,0.437707,0.958773
gen=15_member=438_pso,0.148601,0.928213
gen=15_member=439_pso,0.037819,0.965121
gen=15_member=440_pso,0.0555278,0.985927
gen=15_member=441_pso,0.856924,0.646347
gen=15_member=442_pso,0.596982,0.671464
gen=15_member=443_pso,1,0.999427
gen=15_member=444_pso,0.99268,0.133402
gen=15_member=445_pso,0.0481698,0.985767
gen=15_member=446_pso,0.923027,0.147021
gen=15_member=447_pso,0.902828,0.22774
gen=15_member=448_pso,0.946015,0.999998
gen=15_member=449_pso,0.947288,0.335743
