real_name,obj1,obj2
gen=13_member=360_pso,0.99788,0.252549
gen=13_member=361_pso,0.235906,0.970598
gen=13_member=362_pso,0.40252,0.897744
gen=13_member=363_pso,0.854196,0.317075
gen=13_member=364_pso,0.296942,0.921394
gen=13_member=365_pso,0.240379,0.949369
gen=13_member=366_pso,0.999057,0.335606
gen=13_member=367_pso,0.838294,0.430925
gen=13_member=368_pso,0.652126,0.95594
gen=13_member=369_pso,0.0151879,0.971257
gen=13_member=370_pso,0.777121,0.594603
gen=13_member=371_pso,0.245131,0.997678
gen=13_member=372_pso,0.964018,0.419421
gen=13_member=373_pso,0.676013,0.980028
gen=13_member=374_pso,0.435478,0.809182
gen=13_member=375_pso,0.990782,0.0789885
gen=13_member=376_pso,0.999904,1
gen=13_member=377_pso,0.783921,0.454347
gen=13_member=378_pso,0.568132,0.701989
gen=13_member=379_pso,0.586906,0.709425
gen=13_member=380_pso,0.864216,0.848755
gen=13_member=381_pso,0.568838,0.692676
gen=13_member=382_pso,0.84749,0.981434
gen=13_member=383_pso,0.735232,0.52508
gen=13_member=384_pso,0.283593,0.871952
gen=13_member=385_pso,0.576999,0.859662
gen=13_member=386_pso,0.988264,0.787281
gen=13_member=387_pso,0.991305,0.105803
gen=13_member=388_pso,1,0.999983
gen=13_member=389_pso,0.943603,0.222627
