real_name,obj1,obj2
gen=4_member=90_pso,0.699471,0.999741
gen=4_member=91_pso,0.590244,0.970545
gen=4_member=92_pso,0.566922,0.986627
gen=4_member=93_pso,0.931286,0.751702
gen=4_member=94_pso,0.982557,0.997062
gen=4_member=95_pso,0.949346,0.999999
gen=4_member=96_pso,0.455042,0.999523
gen=4_member=97_pso,0.504201,0.966383
gen=4_member=98_pso,0.999996,0.997623
gen=4_member=99_pso,0.984901,0.889228
gen=4_member=100_pso,1,0.997289
gen=4_member=101_pso,1,0.998895
gen=4_member=102_pso,0.30714,0.99885
gen=4_member=103_pso,0.974357,0.931528
gen=4_member=104_pso,0.991478,0.198227
gen=4_member=105_pso,0.65158,0.618707
gen=4_member=106_pso,0.895642,0.999893
gen=4_member=107_pso,0.999421,0.778576
gen=4_member=108_pso,1,0.98369
gen=4_member=109_pso,0.999994,0.885698
gen=4_member=110_pso,1,0.999433
gen=4_member=111_pso,0.993453,1
gen=4_member=112_pso,0.999982,0.944276
gen=4_member=113_pso,0.98789,0.999401
gen=4_member=114_pso,0.998536,0.286976
gen=4_member=115_pso,0.9942,1
gen=4_member=116_pso,0.773609,0.699578
gen=4_member=117_pso,0.980395,0.999995
gen=4_member=118_pso,0.915339,0.201035
gen=4_member=119_pso,0.996147,0.268437
