real_name,obj1,obj2
gen=9_member=240_pso,0.928762,0.716235
gen=9_member=241_pso,0.644991,0.992335
gen=9_member=242_pso,0.904872,0.486785
gen=9_member=243_pso,0.999989,0.865735
gen=9_member=244_pso,0.708298,0.608339
gen=9_member=245_pso,0.650247,0.692493
gen=9_member=246_pso,0.639313,0.725019
gen=9_member=247_pso,0.999418,0.520061
gen=9_member=248_pso,0.537734,0.716452
gen=9_member=249_pso,0.645945,0.73205
gen=9_member=250_pso,0.439465,0.997846
gen=9_member=251_pso,0.512753,0.92508
gen=9_member=252_pso,0.525354,0.996856
gen=9_member=253_pso,0.900677,0.999994
gen=9_member=254_pso,0.656883,0.846962
gen=9_member=255_pso,0.0884835,0.957506
gen=9_member=256_pso,0.727358,0.680483
gen=9_member=257_pso,0.823064,0.50171
gen=9_member=258_pso,0.00814484,0.973924
gen=9_member=259_pso,0.974577,0.448926
gen=9_member=260_pso,0.824554,0.959338
gen=9_member=261_pso,0.272445,0.892327
gen=9_member=262_pso,0.949188,0.23261
gen=9_member=263_pso,0.999994,0.9988
gen=9_member=264_pso,0.974684,0.996454
gen=9_member=265_pso,0.303889,0.942025
gen=9_member=266_pso,0.527307,0.726429
gen=9_member=267_pso,0.769787,0.953138
gen=9_member=268_pso,0.783283,0.615338
gen=9_member=269_pso,0.988459,0.0762873
