real_name,obj1,obj2
gen=17_member=480_pso,0.455636,0.779682
gen=17_member=481_pso,0.83702,0.999888
gen=17_member=482_pso,0.323578,0.997386
gen=17_member=483_pso,0.151451,0.92612
gen=17_member=484_pso,0.999869,0.651814
gen=17_member=485_pso,0.0814215,0.979502
gen=17_member=486_pso,0.0268577,0.970435
gen=17_member=487_pso,0.999202,0.483266
gen=17_member=488_pso,0.249429,0.90239
gen=17_member=489_pso,0.74356,0.517738
gen=17_member=490_pso,0.94192,0.120496
gen=17_member=491_pso,0.217368,0.896173
gen=17_member=492_pso,0.547874,0.999735
gen=17_member=493_pso,0.458145,0.974838
gen=17_member=494_pso,0.941998,0.114858
gen=17_member=495_pso,0.784176,0.441946
gen=17_member=496_pso,0.936649,0.775259
gen=17_member=497_pso,0.109249,0.947696
gen=17_member=498_pso,0.988811,0.0309632
gen=17_member=499_pso,0.447318,0.782837
gen=17_member=500_pso,0.719747,0.5335
gen=17_member=501_pso,0.893793,0.258382
gen=17_member=502_pso,0.0131213,0.988382
gen=17_member=503_pso,0.931318,0.135676
gen=17_member=504_pso,0.808737,0.46108
gen=17_member=505_pso,0.228462,0.991432
gen=17_member=506_pso,0.516806,0.766728
gen=17_member=507_pso,0.656006,0.878063
gen=17_member=508_pso,0.501881,0.743312
gen=17_member=509_pso,0.5703,0.695044
