real_name,x1,x2
gen=1_member=0_pso,-1.5803,-1.01226
gen=1_member=1_pso,-3.46914,-1.45145
gen=1_member=2_pso,-0.744705,0.297985
gen=1_member=3_pso,-1.49597,-3.22341
gen=1_member=4_pso,-0.79559,-0.656811
gen=1_member=5_pso,0.36973,0.560369
gen=1_member=6_pso,2.83144,-2.71117
gen=1_member=7_pso,2.38368,-2.947
gen=1_member=8_pso,-1.10213,-1.36647
gen=1_member=9_pso,2.73682,-0.894599
gen=1_member=10_pso,-0.293149,2.11011
gen=1_member=11_pso,-0.281995,-0.70708
gen=1_member=12_pso,1.49774,1.51123
gen=1_member=13_pso,-3.63319,1.26786
gen=1_member=14_pso,3.50865,0.440427
gen=1_member=15_pso,-1.04757,0.365811
gen=1_member=16_pso,-2.25697,1.32216
gen=1_member=17_pso,1.31215,-1.37661
gen=1_member=18_pso,-0.783433,0.0623423
gen=1_member=19_pso,0.410718,-0.855485
gen=1_member=20_pso,1.43239,-1.79076
gen=1_member=21_pso,0.552152,2.51873
gen=1_member=22_pso,-2.20446,-1.8442
gen=1_member=23_pso,-1.7439,0.461304
gen=1_member=24_pso,-0.526037,-0.305193
gen=1_member=25_pso,3.18683,-3.65302
gen=1_member=26_pso,-0.603377,-0.538704
gen=1_member=27_pso,-1.23822,-0.585386
gen=1_member=28_pso,-1.44953,-2.64997
gen=1_member=29_pso,0.834458,-0.933508
