real_name,obj1,obj2
gen=2_member=30_pso,0.507878,0.92286
gen=2_member=31_pso,1,0.982758
gen=2_member=32_pso,0.999919,0.82057
gen=2_member=33_pso,0.924988,0.999995
gen=2_member=34_pso,0.697768,0.996011
gen=2_member=35_pso,0.9912,1
gen=2_member=36_pso,0.475055,0.999556
gen=2_member=37_pso,0.707756,0.906099
gen=2_member=38_pso,0.988642,0.994503
gen=2_member=39_pso,0.999998,0.982642
gen=2_member=40_pso,1,0.995617
gen=2_member=41_pso,0.996398,1
gen=2_member=42_pso,1,0.999994
gen=2_member=43_pso,0.950493,0.877878
gen=2_member=44_pso,0.989917,0.970335
gen=2_member=45_pso,0.999996,0.999802
gen=2_member=46_pso,1,0.999484
gen=2_member=47_pso,0.999022,1
gen=2_member=48_pso,1,0.999914
gen=2_member=49_pso,0.415286,0.994357
gen=2_member=50_pso,1,0.998127
gen=2_member=51_pso,0.999794,0.996475
gen=2_member=52_pso,0.999833,0.679471
gen=2_member=53_pso,0.995248,0.323939
gen=2_member=54_pso,0.988722,0.993482
gen=2_member=55_pso,1,0.999998
gen=2_member=56_pso,0.983982,0.546477
gen=2_member=57_pso,0.787601,0.999943
gen=2_member=58_pso,0.990782,0.954808
gen=2_member=59_pso,0.969904,0.999144
