real_name,obj1,obj2
gen=18_member=510_pso,0.477003,0.800393
gen=18_member=511_pso,0.405823,0.999063
gen=18_member=512_pso,0.0706388,0.958591
gen=18_member=513_pso,0.981217,0.202418
gen=18_member=514_pso,0.216565,0.907645
gen=18_member=515_pso,0.14467,0.99306
gen=18_member=516_pso,0.972626,0.0149016
gen=18_member=517_pso,0.619007,0.657608
gen=18_member=518_pso,0.938779,0.19
gen=18_member=519_pso,0.116912,0.983947
gen=18_member=520_pso,0.636699,0.999867
gen=18_member=521_pso,0.980411,0.0733029
gen=18_member=522_pso,0.780081,0.522083
gen=18_member=523_pso,0.924356,0.143714
gen=18_member=524_pso,0.999473,0.472615
gen=18_member=525_pso,0.989568,0.329896
gen=18_member=526_pso,0.98047,0.312245
gen=18_member=527_pso,0.997782,0.46755
gen=18_member=528_pso,0.873005,0.280012
gen=18_member=529_pso,0.975286,0.0320609
gen=18_member=530_pso,0.792769,0.442013
gen=18_member=531_pso,0.987211,0.0210414
gen=18_member=532_pso,0.6963,0.803154
gen=18_member=533_pso,0.0679249,0.977042
gen=18_member=534_pso,0.150783,0.995691
gen=18_member=535_pso,0.126182,0.930458
gen=18_member=536_pso,0.903151,0.225237
gen=18_member=537_pso,0.368026,0.925188
gen=18_member=538_pso,0.00154472,0.979513
gen=18_member=539_pso,0.100437,0.93955
