real_name,obj1,obj2
gen=6_member=150_pso,0.63907,0.99871
gen=6_member=151_pso,0.604937,0.99968
gen=6_member=152_pso,0.76137,0.995475
gen=6_member=153_pso,0.994955,0.774734
gen=6_member=154_pso,0.999661,0.501097
gen=6_member=155_pso,0.0204104,0.968163
gen=6_member=156_pso,0.722777,0.571437
gen=6_member=157_pso,0.72989,0.998402
gen=6_member=158_pso,0.986995,0.955472
gen=6_member=159_pso,0.813959,0.99998
gen=6_member=160_pso,0.854531,0.99996
gen=6_member=161_pso,0.87608,0.98385
gen=6_member=162_pso,0.999934,0.997276
gen=6_member=163_pso,0.635814,0.721521
gen=6_member=164_pso,0.871366,0.544949
gen=6_member=165_pso,0.99988,1
gen=6_member=166_pso,0.975658,0.0251451
gen=6_member=167_pso,0.976464,0.0670506
gen=6_member=168_pso,1,0.999807
gen=6_member=169_pso,0.839318,0.999986
gen=6_member=170_pso,0.988285,0.916658
gen=6_member=171_pso,0.12053,0.954373
gen=6_member=172_pso,0.918283,0.992695
gen=6_member=173_pso,0.869938,0.989447
gen=6_member=174_pso,0.433588,0.856626
gen=6_member=175_pso,0.981007,0.999893
gen=6_member=176_pso,0.963274,0.471898
gen=6_member=177_pso,0.993057,0.113012
gen=6_member=178_pso,0.998816,0.570386
gen=6_member=179_pso,1,0.99977
