real_name,x1,x2
gen=13_member=360_pso,-1.22873,-0.844942
gen=13_member=361_pso,0.233368,0.91838
gen=13_member=362_pso,0.630567,-0.00645917
gen=13_member=363_pso,-0.319934,-0.225997
gen=13_member=364_pso,0.659145,0.115486
gen=13_member=365_pso,0.770861,0.186654
gen=13_member=366_pso,-1.16542,-1.15301
gen=13_member=367_pso,-0.439121,-0.00573236
gen=13_member=368_pso,-0.275904,1.00645
gen=13_member=369_pso,0.595283,0.654193
gen=13_member=370_pso,-0.405453,0.193945
gen=13_member=371_pso,1.22533,0.819609
gen=13_member=372_pso,-0.966414,-0.0168245
gen=13_member=373_pso,1.21193,-0.226811
gen=13_member=374_pso,0.334178,0.0493065
gen=13_member=375_pso,-0.641525,-0.986359
gen=13_member=376_pso,2.55226,3.12409
gen=13_member=377_pso,-0.0762607,-0.25125
gen=13_member=378_pso,-0.025327,0.156492
gen=13_member=379_pso,-0.0994427,0.223827
gen=13_member=380_pso,-0.705374,0.667247
gen=13_member=381_pso,0.101063,0.0186439
gen=13_member=382_pso,1.2823,-0.537751
gen=13_member=383_pso,-0.0154864,-0.191092
gen=13_member=384_pso,0.236812,0.371951
gen=13_member=385_pso,-0.214811,0.604893
gen=13_member=386_pso,-1.37001,0.345671
gen=13_member=387_pso,-0.610733,-1.02733
gen=13_member=388_pso,-3.56569,0.97168
gen=13_member=389_pso,-0.722053,-0.205498
