real_name,obj1,obj2
gen=20_member=951_pso,0.82093,0.553146
gen=20_member=952_pso,0.965798,0.0583574
gen=20_member=953_pso,0.364986,0.832251
gen=20_member=954_pso,0.101678,0.952789
gen=20_member=955_pso,0.0737044,0.951133
gen=20_member=956_pso,0.737055,0.601706
gen=20_member=957_pso,0.640079,0.682494
gen=20_member=958_pso,0.0989456,0.969856
gen=20_member=959_pso,0.919182,0.189247
gen=20_member=960_pso,0.0792109,0.969027
gen=20_member=961_pso,0.525981,0.770433
gen=20_member=962_pso,0.185575,0.926081
gen=20_member=963_pso,0.492161,0.806474
gen=20_member=964_pso,0.521952,0.736915
gen=20_member=965_pso,0.253448,0.997977
gen=20_member=966_pso,0.725368,0.53849
gen=20_member=967_pso,0.811344,0.394889
gen=20_member=968_pso,0.834285,0.694687
gen=20_member=969_pso,0.607031,0.753035
gen=20_member=970_pso,0.575885,0.746439
gen=20_member=971_pso,0.271378,0.886533
gen=20_member=972_pso,0.951959,0.195807
gen=20_member=973_pso,0.00673201,0.985169
gen=20_member=974_pso,0.7773,0.451306
gen=20_member=975_pso,0.493068,0.764982
gen=20_member=976_pso,0.945453,0.12615
gen=20_member=977_pso,0.615134,0.648866
gen=20_member=978_pso,0.30868,0.888624
gen=20_member=979_pso,0.548035,0.707778
gen=20_member=980_pso,0.8746,0.269447
gen=20_member=981_pso,0.882903,0.421049
gen=20_member=982_pso,0.85297,0.320362
gen=20_member=983_pso,0.0639894,0.952711
gen=20_member=984_pso,0.166905,0.915827
gen=20_member=985_pso,0.608805,0.847645
gen=20_member=986_pso,0.785499,0.444915
gen=20_member=987_pso,0.993351,0.850489
gen=20_member=988_pso,0.460374,0.865878
gen=20_member=989_pso,0.0139573,0.971406
gen=20_member=990_pso,0.698978,0.60847
gen=20_member=991_pso,0.654608,0.612567
gen=20_member=992_pso,0.745684,0.516095
gen=20_member=993_pso,0.910743,0.181457
gen=20_member=994_pso,0.831997,0.360034
gen=20_member=995_pso,0.174622,0.952817
gen=20_member=996_pso,0.341405,0.98033
gen=20_member=997_pso,0.197094,0.946263
gen=20_member=998_pso,0.461606,0.797239
gen=20_member=999_pso,0.941626,0.720298
gen=20_member=1000_pso,0.344718,0.882814
