real_name,obj1,obj2
gen=14_member=390_pso,0.471022,0.838465
gen=14_member=391_pso,0.712344,0.5697
gen=14_member=392_pso,0.872678,0.316819
gen=14_member=393_pso,0.587626,0.716695
gen=14_member=394_pso,0.161282,0.997063
gen=14_member=395_pso,0.494633,0.766051
gen=14_member=396_pso,0.290893,0.920454
gen=14_member=397_pso,0.797034,0.430028
gen=14_member=398_pso,0.55355,0.757646
gen=14_member=399_pso,0.935537,0.227863
gen=14_member=400_pso,0.797153,0.570781
gen=14_member=401_pso,0.394075,0.892923
gen=14_member=402_pso,0.97769,0.157336
gen=14_member=403_pso,0.819794,0.431898
gen=14_member=404_pso,0.906795,0.999996
gen=14_member=405_pso,0.333016,0.849045
gen=14_member=406_pso,0.381962,0.826858
gen=14_member=407_pso,0.647799,0.633955
gen=14_member=408_pso,0.692026,0.57266
gen=14_member=409_pso,0.10313,0.995449
gen=14_member=410_pso,0.407877,0.93492
gen=14_member=411_pso,0.279229,0.904794
gen=14_member=412_pso,0.324074,0.991151
gen=14_member=413_pso,0.924503,0.161801
gen=14_member=414_pso,0.839597,0.677401
gen=14_member=415_pso,0.999983,0.984708
gen=14_member=416_pso,0.807913,0.441288
gen=14_member=417_pso,0.917067,0.999975
gen=14_member=418_pso,0.308733,0.959176
gen=14_member=419_pso,0.252869,0.997148
