real_name,obj1,obj2
gen=12_member=330_pso,0.16704,0.935
gen=12_member=331_pso,0.712344,0.5697
gen=12_member=332_pso,0.895785,0.233082
gen=12_member=333_pso,0.877006,0.312752
gen=12_member=334_pso,0.959682,0.398318
gen=12_member=335_pso,0.138929,0.956117
gen=12_member=336_pso,0.902428,0.999992
gen=12_member=337_pso,0.982519,1
gen=12_member=338_pso,0.979169,0.0163532
gen=12_member=339_pso,0.120471,0.989828
gen=12_member=340_pso,0.80094,0.418811
gen=12_member=341_pso,0.590385,0.674411
gen=12_member=342_pso,0.890872,0.310949
gen=12_member=343_pso,0.984885,0.0147296
gen=12_member=344_pso,0.497556,0.979439
gen=12_member=345_pso,0.892338,0.455861
gen=12_member=346_pso,0.524605,0.9133
gen=12_member=347_pso,0.63536,0.639943
gen=12_member=348_pso,0.551943,0.723881
gen=12_member=349_pso,0.966563,0.101898
gen=12_member=350_pso,0.0576488,0.964472
gen=12_member=351_pso,0.0782052,0.950113
gen=12_member=352_pso,0.562043,0.714143
gen=12_member=353_pso,0.978352,0.230074
gen=12_member=354_pso,0.857976,0.999969
gen=12_member=355_pso,0.940307,0.132639
gen=12_member=356_pso,0.991682,0.181168
gen=12_member=357_pso,0.253293,0.90353
gen=12_member=358_pso,0.961467,0.113996
gen=12_member=359_pso,0.600213,0.848793
