real_name,obj1,obj2
gen=11_member=300_pso,0.363157,0.865891
gen=11_member=301_pso,0.92863,0.429038
gen=11_member=302_pso,0.938516,0.528096
gen=11_member=303_pso,0.984689,0.0409224
gen=11_member=304_pso,0.738723,0.740512
gen=11_member=305_pso,0.233577,0.903356
gen=11_member=306_pso,0.974777,0.230157
gen=11_member=307_pso,0.839809,0.999925
gen=11_member=308_pso,0.940701,0.938308
gen=11_member=309_pso,0.924488,0.146377
gen=11_member=310_pso,0.838294,0.430925
gen=11_member=311_pso,0.919061,0.196651
gen=11_member=312_pso,0.708737,0.999917
gen=11_member=313_pso,0.891907,0.228953
gen=11_member=314_pso,0.882627,0.335646
gen=11_member=315_pso,0.541745,0.922287
gen=11_member=316_pso,0.979906,0.130034
gen=11_member=317_pso,0.136591,0.996258
gen=11_member=318_pso,0.942767,0.570727
gen=11_member=319_pso,0.303782,0.86826
gen=11_member=320_pso,0.189336,0.984998
gen=11_member=321_pso,0.424649,0.91085
gen=11_member=322_pso,0.915664,0.202176
gen=11_member=323_pso,0.802297,0.444916
gen=11_member=324_pso,0.844062,0.405312
gen=11_member=325_pso,0.984408,0.999955
gen=11_member=326_pso,0.999954,0.993933
gen=11_member=327_pso,0.913641,0.387011
gen=11_member=328_pso,0.333204,0.845493
gen=11_member=329_pso,0.864444,0.498522
