real_name,x1,x2
gen=6_member=179_pso,0.191738,-0.588945
gen=6_member=174_pso,-0.468702,-0.899241
gen=6_member=172_pso,-0.375832,-0.352386
gen=5_member=149_pso,-0.406882,-0.673812
gen=5_member=140_pso,0.0775527,0.173171
gen=5_member=138_pso,-0.445836,-0.436439
gen=4_member=97_pso,0.24905,0.186631
gen=4_member=118_pso,1.37352,1.10504
gen=4_member=106_pso,0.257815,1.40008
gen=3_member=88_pso,0.381566,-0.244107
gen=3_member=77_pso,-0.44318,-0.797586
gen=1_member=16_pso,-0.0184548,-0.802673
gen=0_training=8,0.347798,-0.438199
gen=0_training=26,-0.808024,-0.994307
gen=5_member=135_pso,0.678061,-0.0347669
gen=5_member=124_pso,-0.104484,0.340729
gen=3_member=84_pso,-0.15127,0.492045
gen=2_member=59_pso,1.47664,1.11383
gen=6_member=178_pso,0.219474,0.67646
gen=6_member=162_pso,-0.249967,0.456926
gen=5_member=132_pso,0.969239,0.0743065
gen=5_member=125_pso,0.563649,1.38416
gen=6_member=173_pso,0.624897,0.220485
gen=6_member=158_pso,0.203294,0.765589
gen=0_training=17,1.14433,1.53927
gen=3_member=81_pso,1.52517,1.33719
gen=3_member=65_pso,1.40343,0.537229
