real_name,obj1,obj2,obj1_sd,obj2_sd
gen=15_member=424_pso,1.02113,0.510979,0.0170884,0.0540794
gen=15_member=425_pso,0.999517,0.222616,0.00869397,0.0371061
gen=15_member=426_pso,0.574562,1.0145,0.0183693,0.0461585
gen=15_member=427_pso,0.975124,0.0961658,0.00943144,0.01507
gen=15_member=428_pso,0.943612,0.706012,0.0139238,0.0228057
gen=15_member=429_pso,1.00616,0.954733,0.0153515,0.0670537
gen=15_member=430_pso,0.798724,0.544239,0.0130907,0.0550984
gen=15_member=431_pso,0.718164,0.891507,0.0146396,0.03404
gen=15_member=432_pso,1.00582,1.02638,0.011925,0.041432
gen=15_member=433_pso,0.913459,0.296155,0.0156728,0.0545501
gen=15_member=434_pso,0.833034,0.599495,0.0136199,0.0373618
gen=15_member=435_pso,1.01532,0.19545,0.0103575,0.0316471
gen=15_member=436_pso,0.690568,0.773606,0.0183119,0.0310622
gen=15_member=437_pso,0.865923,0.406079,0.0116766,0.0554028
gen=15_member=438_pso,1.0337,0.324671,0.0124204,0.0595041
gen=15_member=439_pso,0.914413,0.30774,0.0163941,0.058016
gen=15_member=440_pso,0.699602,0.773424,0.0190833,0.0449372
gen=15_member=441_pso,0.642021,0.897679,0.0164959,0.0476297
gen=15_member=442_pso,0.776094,0.587648,0.0103577,0.0236181
gen=15_member=443_pso,0.939441,0.74214,0.0105123,0.0421869
gen=15_member=444_pso,0.972434,0.0928799,0.00945027,0.0160705
gen=15_member=445_pso,0.587324,1.01447,0.020442,0.0744359
gen=15_member=446_pso,0.579532,0.977271,0.0202389,0.089728
gen=15_member=447_pso,0.890764,0.285465,0.011368,0.0346877
gen=15_member=448_pso,0.799592,0.539618,0.0130452,0.0548103
gen=15_member=449_pso,0.840515,0.366342,0.0106177,0.0402575
gen=15_member=450_pso,0.94616,0.751894,0.0245927,0.0594432
gen=15_member=451_pso,0.580196,1.01446,0.0206862,0.0755245
gen=15_member=452_pso,0.710341,0.807993,0.0131767,0.0287129
gen=15_member=453_pso,0.835831,0.511372,0.0129328,0.0343443
