real_name,obj1,obj2,obj1_sd,obj2_sd
gen=14_member=394_pso,0.954048,0.156989,0.0135287,0.059604
gen=14_member=395_pso,0.793759,0.513435,0.00962645,0.0242726
gen=14_member=396_pso,0.707602,1.00958,0.0182093,0.0128408
gen=14_member=397_pso,0.838492,0.462348,0.0120307,0.0311303
gen=14_member=398_pso,0.957289,0.158347,0.0143834,0.0464912
gen=14_member=399_pso,0.712947,0.781112,0.0178635,0.0394796
gen=14_member=400_pso,1.02032,0.176829,0.0108706,0.0328787
gen=14_member=401_pso,1.03626,0.382627,0.012186,0.0570713
gen=14_member=402_pso,1.025,0.441956,0.0152556,0.0535132
gen=14_member=403_pso,0.807841,0.496136,0.0125443,0.0513059
gen=14_member=404_pso,0.635518,0.961417,0.0175429,0.05966
gen=14_member=405_pso,0.786459,0.66698,0.0102186,0.0164853
gen=14_member=406_pso,0.943171,0.814929,0.0134333,0.0503189
gen=14_member=407_pso,1.01978,0.600551,0.0141629,0.0471656
gen=14_member=408_pso,0.643264,1.00789,0.012782,0.0123624
gen=14_member=409_pso,1.01964,0.131047,0.00990496,0.0259531
gen=14_member=410_pso,0.833847,0.943454,0.0108079,0.0279576
gen=14_member=411_pso,0.673223,0.81887,0.0169563,0.0363279
gen=14_member=412_pso,1.00359,0.957357,0.0141007,0.0750716
gen=14_member=413_pso,0.944827,0.180306,0.0139984,0.0451027
gen=14_member=414_pso,0.672204,0.846141,0.0150288,0.0383829
gen=14_member=415_pso,0.762952,0.784059,0.0104362,0.0155412
gen=14_member=416_pso,0.571349,1.05187,0.0247809,0.0605278
gen=14_member=417_pso,0.896367,0.335406,0.0152722,0.0473161
gen=14_member=418_pso,0.881904,0.515049,0.0165864,0.0529728
gen=14_member=419_pso,0.942668,0.472827,0.0172628,0.112802
gen=14_member=420_pso,0.856261,0.320268,0.0103384,0.0321578
gen=14_member=421_pso,0.757765,0.619404,0.0112625,0.0274082
gen=14_member=422_pso,0.607561,0.983239,0.0259976,0.077723
gen=14_member=423_pso,0.944637,0.164487,0.0127518,0.0378948
