real_name,obj1,obj2,obj1_sd,obj2_sd
gen=2_member=59_pso,0.573592,1.00691,0.0176247,0.0388353
gen=1_member=23_pso,0.706965,0.997492,0.0115753,0.0137562
gen=1_member=16_pso,0.880788,0.366575,0.0139179,0.0409865
gen=0_training=8,0.763268,0.694295,0,0
gen=0_training=26,0.99443,0.0885041,0,0
gen=1_member=21_pso,0.723861,1.00014,0.0103703,0.0107188
gen=0_training=17,0.586728,0.999791,0,0
gen=0_training=14,0.734973,0.997849,0,0
gen=2_member=46_pso,0.760135,0.960975,0.033029,0.0503478
gen=2_member=60_pso,0.771564,0.961459,0.0336602,0.0380485
gen=1_member=7_pso,0.772331,0.978881,0.0187451,0.0387218
