real_name,obj1,obj2,obj1_sd,obj2_sd
gen=4_member=97_pso,0.642293,0.883208,0.0179084,0.0481124
gen=9_member=264_pso,0.592544,0.970507,0.019849,0.0572217
gen=3_member=77_pso,0.936534,0.167496,0.0111198,0.0319599
gen=1_member=16_pso,0.880788,0.366575,0.0139179,0.0409865
gen=11_member=331_pso,0.663688,0.839842,0.017544,0.0384719
gen=11_member=319_pso,0.721583,0.701334,0.0140096,0.0243564
gen=8_member=237_pso,0.745925,0.641015,0.0125318,0.0368378
gen=10_member=301_pso,0.818598,0.434976,0.0112616,0.0435516
gen=7_member=209_pso,0.703096,0.731337,0.0176079,0.0399083
gen=10_member=290_pso,0.837146,0.368974,0.0105131,0.0352744
gen=7_member=191_pso,0.499281,1.05347,0.0207576,0.0504461
gen=6_member=174_pso,0.948112,0.138767,0.0114101,0.0302635
gen=10_member=275_pso,0.754641,0.617104,0.0120859,0.0342043
gen=5_member=149_pso,0.898661,0.215058,0.00988509,0.0325743
gen=5_member=140_pso,0.677218,0.807489,0.0196534,0.0341575
gen=5_member=138_pso,0.871882,0.302191,0.0111861,0.0486811
gen=0_training=26,0.99443,0.0885041,0,0
gen=4_member=118_pso,0.551281,1.02581,0.0162908,0.0361233
gen=9_member=257_pso,0.734405,0.682879,0.0168156,0.0322913
gen=9_member=247_pso,0.777101,0.602854,0.0097801,0.0161125
gen=8_member=218_pso,0.937381,0.226289,0.0105224,0.0433698
gen=7_member=207_pso,0.599995,0.95756,0.0195939,0.0559577
gen=6_member=172_pso,0.845029,0.376961,0.011767,0.0508153
gen=10_member=303_pso,0.513691,1.03926,0.0185651,0.038073
gen=11_member=325_pso,0.887407,0.267943,0.0111241,0.0481559
gen=10_member=300_pso,0.797436,0.599293,0.0106953,0.0158603
gen=10_member=295_pso,0.796393,0.640457,0.0157259,0.0577738
gen=11_member=333_pso,0.967228,0.16347,0.015033,0.0655715
gen=10_member=279_pso,0.807531,0.507314,0.0127852,0.0532624
gen=11_member=313_pso,0.646179,0.885402,0.0205789,0.0747402
