real_name,obj1,obj2,obj1_sd,obj2_sd
gen=2_member=34_pso,1.00094,1.03954,0.0236085,0.0890403
gen=2_member=35_pso,1.00444,1.01979,0.0130305,0.0427255
gen=2_member=36_pso,0.963541,1.1893,0.01545,0.0708132
gen=2_member=37_pso,1.00095,1.02396,0.0104915,0.0528211
gen=2_member=38_pso,1.00785,1.05279,0.0179355,0.0660243
gen=2_member=39_pso,0.998,0.977151,0.01333,0.0562703
gen=2_member=40_pso,0.994469,0.607602,0.018826,0.102265
gen=2_member=41_pso,0.971046,1.02934,0.0412759,0.0232183
gen=2_member=42_pso,1.10651,1.00067,0.0389162,0.039652
gen=2_member=43_pso,1.00193,0.982724,0.0104608,0.0194741
gen=2_member=44_pso,0.908965,0.970915,0.0306625,0.0205041
gen=2_member=45_pso,1.0124,0.990832,0.0139147,0.0441264
gen=2_member=46_pso,0.760135,0.960975,0.033029,0.0503478
gen=2_member=47_pso,0.939526,0.630008,0.010651,0.0422629
gen=2_member=48_pso,1.0181,0.702367,0.0880803,0.293581
gen=2_member=49_pso,0.962572,1.12206,0.0287163,0.104549
gen=2_member=50_pso,1.01795,0.933099,0.0133681,0.046855
gen=2_member=51_pso,1.28397,1.06126,0.0840719,0.10041
gen=2_member=52_pso,1.02806,0.261019,0.011249,0.0423253
gen=2_member=53_pso,0.992342,0.89846,0.0177083,0.0840268
gen=2_member=54_pso,0.713473,1.04134,0.0188119,0.0518839
gen=2_member=55_pso,0.979037,1.01416,0.0424759,0.0146546
gen=2_member=56_pso,1.0146,0.97082,0.0171909,0.0393787
gen=2_member=57_pso,1.00199,1.00309,0.0123654,0.0498884
gen=2_member=58_pso,0.960625,1.0077,0.0271718,0.0398128
gen=2_member=59_pso,0.573592,1.00691,0.0176247,0.0388353
gen=2_member=60_pso,0.771564,0.961459,0.0336602,0.0380485
gen=2_member=61_pso,0.997003,1.0352,0.014634,0.0557691
gen=2_member=62_pso,0.96333,0.959784,0.0138851,0.0370312
gen=2_member=63_pso,0.809909,0.892517,0.0103719,0.0108598
