real_name,obj1,obj2,obj1_sd,obj2_sd
gen=10_member=274_pso,1.03015,0.34736,0.0124692,0.0677383
gen=10_member=275_pso,0.754641,0.617104,0.0120859,0.0342043
gen=10_member=276_pso,0.953702,1.0153,0.039721,0.0286789
gen=10_member=277_pso,0.91969,0.830455,0.0237779,0.0316122
gen=10_member=278_pso,1.00324,1.02045,0.0414722,0.0195723
gen=10_member=279_pso,0.807531,0.507314,0.0127852,0.0532624
gen=10_member=280_pso,1.00331,0.939916,0.0129763,0.078691
gen=10_member=281_pso,0.954157,0.212112,0.0103025,0.039523
gen=10_member=282_pso,1.00152,0.119848,0.0107859,0.0232664
gen=10_member=283_pso,0.812469,0.495392,0.0127902,0.0535588
gen=10_member=284_pso,1.02094,0.734924,0.0111479,0.0442714
gen=10_member=285_pso,1.01893,0.747131,0.0118796,0.0295798
gen=10_member=286_pso,0.970204,0.824014,0.0121327,0.0523375
gen=10_member=287_pso,0.836822,0.662464,0.01545,0.0317246
gen=10_member=288_pso,1.03419,0.292564,0.0125561,0.0585915
gen=10_member=289_pso,0.757688,0.704614,0.0115594,0.0111744
gen=10_member=290_pso,0.837146,0.368974,0.0105131,0.0352744
gen=10_member=291_pso,0.718891,0.711768,0.0136603,0.0264278
gen=10_member=292_pso,0.766449,0.657132,0.00993775,0.014019
gen=10_member=293_pso,1.01228,0.837197,0.00923424,0.0234363
gen=10_member=294_pso,0.667912,0.885413,0.0185563,0.0665034
gen=10_member=295_pso,0.796393,0.640457,0.0157259,0.0577738
gen=10_member=296_pso,0.985577,0.774075,0.0163819,0.0899854
gen=10_member=297_pso,1.02777,0.572703,0.0127222,0.0673242
gen=10_member=298_pso,0.870248,0.403139,0.0132993,0.0451874
gen=10_member=299_pso,0.661068,0.881964,0.015241,0.0537766
gen=10_member=300_pso,0.797436,0.599293,0.0106953,0.0158603
gen=10_member=301_pso,0.818598,0.434976,0.0112616,0.0435516
gen=10_member=302_pso,0.889613,0.577905,0.0184916,0.0609043
gen=10_member=303_pso,0.513691,1.03926,0.0185651,0.038073
