real_name,obj1,obj2,obj1_sd,obj2_sd
gen=13_member=388_pso,0.917329,0.250187,0.010766,0.0468192
gen=8_member=237_pso,0.745925,0.641015,0.0125318,0.0368378
gen=7_member=209_pso,0.703096,0.731337,0.0176079,0.0399083
gen=7_member=191_pso,0.499281,1.05347,0.0207576,0.0504461
gen=5_member=149_pso,0.898661,0.215058,0.00988509,0.0325743
gen=4_member=97_pso,0.642293,0.883208,0.0179084,0.0481124
gen=4_member=118_pso,0.551281,1.02581,0.0162908,0.0361233
gen=10_member=301_pso,0.818598,0.434976,0.0112616,0.0435516
gen=15_member=444_pso,0.972434,0.0928799,0.00945027,0.0160705
gen=15_member=442_pso,0.776094,0.587648,0.0103577,0.0236181
gen=15_member=436_pso,0.690568,0.773606,0.0183119,0.0310622
gen=10_member=290_pso,0.837146,0.368974,0.0105131,0.0352744
gen=14_member=420_pso,0.856261,0.320268,0.0103384,0.0321578
gen=14_member=417_pso,0.896367,0.335406,0.0152722,0.0473161
gen=10_member=275_pso,0.754641,0.617104,0.0120859,0.0342043
gen=14_member=411_pso,0.673223,0.81887,0.0169563,0.0363279
gen=14_member=395_pso,0.793759,0.513435,0.00962645,0.0242726
gen=0_training=26,0.99443,0.0885041,0,0
gen=13_member=387_pso,0.856223,0.408828,0.0122948,0.0352231
gen=13_member=386_pso,0.717335,0.702461,0.0156391,0.0288007
gen=13_member=373_pso,0.934414,0.1434,0.00993057,0.0256831
gen=12_member=343_pso,0.871124,0.292665,0.010871,0.0451104
gen=12_member=339_pso,0.597118,0.949485,0.0231211,0.0883537
gen=12_member=337_pso,0.67218,0.918847,0.0150471,0.045773
gen=12_member=335_pso,0.95259,0.116018,0.00937176,0.0214738
gen=11_member=331_pso,0.663688,0.839842,0.017544,0.0384719
gen=3_member=77_pso,0.936534,0.167496,0.0111198,0.0319599
gen=14_member=421_pso,0.757765,0.619404,0.0112625,0.0274082
gen=14_member=416_pso,0.571349,1.05187,0.0247809,0.0605278
gen=12_member=358_pso,0.859231,0.329394,0.0115668,0.0317351
