real_name,obj1,obj2,obj1_sd,obj2_sd
gen=0_training=0,0.248018,0.960224,0,0
gen=0_training=1,0.997576,0.999992,0,0
gen=0_training=10,0.999519,1,0,0
gen=0_training=11,0.956546,0.999978,0,0
gen=0_training=12,0.999999,0.973789,0,0
gen=0_training=13,0.880512,0.983373,0,0
gen=0_training=14,0.96178,0.999081,0,0
gen=0_training=16,0.993982,0.0667219,0,0
gen=0_training=17,0.987855,0.892653,0,0
gen=0_training=18,1,0.999936,0,0
gen=0_training=19,1,0.999284,0,0
gen=0_training=2,1,1,0,0
gen=0_training=20,0.999981,0.866217,0,0
gen=0_training=21,0.999932,0.997793,0,0
gen=0_training=22,0.907702,0.999847,0,0
gen=0_training=25,0.278861,0.907389,0,0
gen=0_training=26,0.999834,1,0,0
gen=0_training=27,0.999992,0.999811,0,0
gen=0_training=29,0.703191,0.99978,0,0
gen=0_training=30,0.269945,0.998469,0,0
gen=0_training=31,0.999956,0.985726,0,0
gen=0_training=32,0.998169,1,0,0
gen=0_training=34,0.880799,0.261789,0,0
gen=0_training=35,0.999994,0.995635,0,0
gen=0_training=36,0.998778,0.999569,0,0
gen=0_training=37,0.997014,0.999988,0,0
gen=0_training=38,0.999947,0.999999,0,0
gen=0_training=39,0.999933,1,0,0
gen=0_training=4,1,0.994675,0,0
gen=0_training=41,1,0.999963,0,0
gen=0_training=42,1,0.999953,0,0
gen=0_training=43,1,0.973101,0,0
gen=0_training=44,0.982754,1,0,0
gen=0_training=45,0.999997,0.999997,0,0
gen=0_training=46,0.999861,1,0,0
gen=0_training=47,0.996688,1,0,0
gen=0_training=48,0.997529,0.945323,0,0
gen=0_training=49,0.999998,1,0,0
gen=0_training=5,0.999966,0.999983,0,0
gen=0_training=7,1,0.999483,0,0
gen=0_training=8,1,0.999999,0,0
gen=0_training=9,0.996944,0.997456,0,0
