real_name,x1,x2
gen=2_member=97_pso,0.0227502,0.0963072
gen=2_member=88_pso,0.146442,0.489279
gen=1_member=37_pso,-0.399233,0.145446
gen=1_member=27_pso,-0.462175,0.0168519
gen=0_training=34,-0.261382,-0.383293
gen=0_training=16,-0.913403,-0.869876
gen=0_training=0,0.191948,0.847301
gen=2_member=81_pso,1.11077,0.566625
gen=2_member=63_pso,-0.111843,0.242472
gen=2_member=105_pso,-0.414767,-1.26699
gen=1_member=30_pso,-0.466053,-0.862484
gen=1_member=23_pso,0.461045,0.156094
gen=1_member=11_pso,-0.793327,-1.30044
gen=1_member=26_pso,-0.968352,-1.41639
gen=0_training=25,0.574786,0.150857
