real_name,obj1,obj2,obj1_sd,obj2_sd
gen=17_member=484_pso,0.617861,0.921049,0.022022,0.0833221
gen=17_member=485_pso,0.997575,0.11868,0.0110459,0.0236527
gen=17_member=486_pso,0.586278,0.993339,0.0239005,0.0800407
gen=17_member=487_pso,0.876307,0.425039,0.0117714,0.0574694
gen=17_member=488_pso,0.563951,0.98929,0.0248234,0.0893404
gen=17_member=489_pso,0.886023,0.984884,0.0248657,0.0256833
gen=17_member=490_pso,0.902024,0.338737,0.0179409,0.0526868
gen=17_member=491_pso,0.73745,0.665416,0.0151571,0.0278909
gen=17_member=492_pso,0.751999,0.969425,0.027906,0.0420819
gen=17_member=493_pso,0.639453,0.887742,0.0178104,0.0475101
gen=17_member=494_pso,0.86572,0.407517,0.0116814,0.0554438
gen=17_member=495_pso,0.890924,1.00931,0.0273415,0.0369198
gen=17_member=496_pso,0.957801,0.107726,0.00965759,0.0200988
gen=17_member=497_pso,0.572164,0.999233,0.0249475,0.0839491
gen=17_member=498_pso,0.63835,0.94864,0.0193529,0.0517446
gen=17_member=499_pso,0.761423,1.03994,0.0164094,0.0353499
gen=17_member=500_pso,0.976328,0.165911,0.0135287,0.0642546
gen=17_member=501_pso,0.724725,0.862061,0.0123545,0.026835
gen=17_member=502_pso,0.942946,0.667478,0.00985884,0.031694
gen=17_member=503_pso,0.609062,0.953564,0.0237101,0.0798277
gen=17_member=504_pso,0.780011,0.555702,0.0113532,0.037367
gen=17_member=505_pso,0.881599,0.385705,0.0150164,0.0457327
gen=17_member=506_pso,0.739544,0.736437,0.0119434,0.0175895
gen=17_member=507_pso,0.989246,0.999535,0.0228648,0.0746504
gen=17_member=508_pso,0.870791,0.389337,0.0125828,0.0387352
gen=17_member=509_pso,0.909407,0.246964,0.0130633,0.0397167
gen=17_member=510_pso,0.709482,0.803506,0.013251,0.0296322
gen=17_member=511_pso,0.808893,0.463268,0.0112925,0.0429125
gen=17_member=512_pso,0.792895,0.524549,0.0105793,0.0291463
gen=17_member=513_pso,0.799167,0.85648,0.0107422,0.0330911
