time,elapsed_seconds,message
01:05:39,9.82e-05,PEST++ performance logger started
01:05:39,0.0003494,starting to process control file
01:05:39,0.0068726,finished processing control file
01:05:39,0.0084918,initializing MOEA process
01:05:39,0.000223,using 'nsga2_ppd' env selector
01:05:39,2.56e-05,using binary tournament mating pool selector
01:05:39,2.26e-05,saving generation specific populations and archives every nth generation 1
01:05:39,2.84e-05,'opt_dec_var_groups' passed, using 2 adjustable parameters as decision variables
01:05:39,3.03e-05,number of decision variables:  2
01:05:39,1.99e-05,max run fail:  3
01:05:39,1.93e-05,'opt_chance_points' = SINGLE, evaluting chance at representative point
01:05:39,3.28e-05,initializing constraints
01:05:39,0.0003135,using particle swarm generator
01:05:39,0.0009679,processing dv population file initial.dv_pop.csv
01:05:39,2.77e-05,loading dv population from csv file initial.dv_pop.csv
01:05:39,0.007725,dv population with 30 members read from 'initial.dv_pop.csv'

01:05:39,2.4e-05,processing obs population file initial.obs_pop.csv
01:05:39,1.61e-05,loading obs population from csv file initial.obs_pop.csv
01:05:39,0.0065832,obs population with 26 members read from 'initial.obs_pop.csv'

01:05:39,6.68e-05,WARNING: only 26 members are common between the dv population and obs restart population.
01:05:39,1.68e-05,aligning dv and obs populations
01:05:39,4.59e-05,dv population size:  26
01:05:39,1.47e-05,obs population size 26
01:05:39,1.55e-05,checking for denormal values in dv population
01:05:39,1.47e-05,checking for denormal values in obs restart population
01:05:39,0.0022287, saved observation population to  fon.0.obs_pop.csv
01:05:39,2.5e-05,initial population decision variable summary:
01:05:39,5.27e-05,initial population objective function summary:
01:05:39,0.0001088,seeking optimal trade-off point for single 'optimal' chance point runs
01:05:39,3.33e-05,using member GEN=0_TRAINING=26 as single, 'optimal' point
   with distance of 0.407702 from optimal trade - off
01:05:39,0.0024277, saved initial dv population to  fon.0.dv_pop.csv
01:05:39,6.05e-05,performing initial pareto dominance sort
01:05:39,0.0045165,ParetoObjectives::get_nsga2_pareto_dominance() for 26 population members
01:05:39,2.63e-05,ParetoObjectives::update() for  26 population members
01:05:39,8.6e-06,preparing fast-lookup containers
01:05:39,0.0002417,checking for duplicate solutions
01:05:39,9.85e-05,calculating fitness
01:05:39,9.6e-06,get_spea_fitness
01:05:39,6.23e-05,fill domination containers
01:05:39,0.0002889,pareto front sorting
01:05:39,7.2e-06,starting 'fast non-dom sort
01:05:39,7.3e-06,fill domination containers
01:05:39,0.0002353,finding first front
01:05:39,8.5e-06,sorting remaining fronts
01:05:39,0.0008451,initialized archives with 4 nondominated members
01:05:39,9.5e-06,ParetoObjectives::get_nsga2_pareto_dominance() for 4 population members
01:05:39,7.5e-06,ParetoObjectives::update() for  4 population members
01:05:39,6.6e-06,preparing fast-lookup containers
01:05:39,2.4e-05,checking for duplicate solutions
01:05:39,1.48e-05,calculating fitness
01:05:39,6.8e-06,get_spea_fitness
01:05:39,1.2e-05,fill domination containers
01:05:39,1.7e-05,pareto front sorting
01:05:39,6.6e-06,starting 'fast non-dom sort
01:05:39,6.5e-06,fill domination containers
01:05:39,1.27e-05,finding first front
01:05:39,7.2e-06,sorting remaining fronts
01:05:39,0.0002186,ParetoObjectives::get_nsga2_pareto_dominance() for 4 population members
01:05:39,8.9e-06,ParetoObjectives::update() for  4 population members
