real_name,obj1,obj2,obj1_sd,obj2_sd
gen=12_member=358_pso,0.859231,0.329394,0.0115668,0.0317351
gen=12_member=339_pso,0.597118,0.949485,0.0231211,0.0883537
gen=12_member=337_pso,0.67218,0.918847,0.0150471,0.045773
gen=8_member=237_pso,0.745925,0.641015,0.0125318,0.0368378
gen=12_member=335_pso,0.95259,0.116018,0.00937176,0.0214738
gen=7_member=209_pso,0.703096,0.731337,0.0176079,0.0399083
gen=11_member=331_pso,0.663688,0.839842,0.017544,0.0384719
gen=7_member=191_pso,0.499281,1.05347,0.0207576,0.0504461
gen=11_member=319_pso,0.721583,0.701334,0.0140096,0.0243564
gen=10_member=301_pso,0.818598,0.434976,0.0112616,0.0435516
gen=5_member=149_pso,0.898661,0.215058,0.00988509,0.0325743
gen=10_member=290_pso,0.837146,0.368974,0.0105131,0.0352744
gen=10_member=275_pso,0.754641,0.617104,0.0120859,0.0342043
gen=4_member=97_pso,0.642293,0.883208,0.0179084,0.0481124
gen=4_member=118_pso,0.551281,1.02581,0.0162908,0.0361233
gen=3_member=77_pso,0.936534,0.167496,0.0111198,0.0319599
gen=1_member=16_pso,0.880788,0.366575,0.0139179,0.0409865
gen=12_member=361_pso,0.846345,0.454144,0.0121064,0.030583
gen=0_training=26,0.99443,0.0885041,0,0
gen=12_member=349_pso,0.684013,0.790414,0.0190813,0.0328524
gen=12_member=343_pso,0.871124,0.292665,0.010871,0.0451104
gen=9_member=247_pso,0.777101,0.602854,0.0097801,0.0161125
gen=8_member=218_pso,0.937381,0.226289,0.0105224,0.0433698
gen=6_member=174_pso,0.948112,0.138767,0.0114101,0.0302635
gen=6_member=172_pso,0.845029,0.376961,0.011767,0.0508153
gen=5_member=140_pso,0.677218,0.807489,0.0196534,0.0341575
gen=5_member=138_pso,0.871882,0.302191,0.0111861,0.0486811
gen=11_member=313_pso,0.646179,0.885402,0.0205789,0.0747402
gen=10_member=303_pso,0.513691,1.03926,0.0185651,0.038073
gen=12_member=344_pso,0.738204,0.673454,0.0165047,0.0315198
