real_name,obj1,obj2,obj1_sd,obj2_sd
gen=8_member=237_pso,0.745925,0.641015,0.0125318,0.0368378
gen=7_member=209_pso,0.703096,0.731337,0.0176079,0.0399083
gen=13_member=373_pso,0.934414,0.1434,0.00993057,0.0256831
gen=5_member=149_pso,0.898661,0.215058,0.00988509,0.0325743
gen=12_member=337_pso,0.67218,0.918847,0.0150471,0.045773
gen=12_member=335_pso,0.95259,0.116018,0.00937176,0.0214738
gen=11_member=331_pso,0.663688,0.839842,0.017544,0.0384719
gen=19_member=556_pso,0.819708,0.428021,0.0105535,0.0372416
gen=19_member=549_pso,0.711974,0.712047,0.016231,0.0302523
gen=18_member=527_pso,0.916475,0.172828,0.0101419,0.03265
gen=18_member=518_pso,0.488475,1.04492,0.0239506,0.0502075
gen=18_member=517_pso,0.987079,0.0876467,0.0111015,0.0151803
gen=17_member=511_pso,0.808893,0.463268,0.0112925,0.0429125
gen=10_member=290_pso,0.837146,0.368974,0.0105131,0.0352744
gen=17_member=504_pso,0.780011,0.555702,0.0113532,0.037367
gen=10_member=275_pso,0.754641,0.617104,0.0120859,0.0342043
gen=17_member=491_pso,0.73745,0.665416,0.0151571,0.0278909
gen=17_member=484_pso,0.617861,0.921049,0.022022,0.0833221
gen=16_member=483_pso,0.730344,0.678241,0.0150978,0.0276184
gen=16_member=479_pso,0.87096,0.28365,0.00998071,0.0318338
gen=16_member=478_pso,0.639553,1.0051,0.0135475,0.0172487
gen=16_member=473_pso,0.85079,0.41672,0.012033,0.0322584
gen=16_member=465_pso,0.558312,0.996266,0.0247706,0.0890086
gen=15_member=436_pso,0.690568,0.773606,0.0183119,0.0310622
gen=14_member=420_pso,0.856261,0.320268,0.0103384,0.0321578
gen=14_member=411_pso,0.673223,0.81887,0.0169563,0.0363279
gen=14_member=395_pso,0.793759,0.513435,0.00962645,0.0242726
gen=13_member=386_pso,0.717335,0.702461,0.0156391,0.0288007
gen=7_member=191_pso,0.499281,1.05347,0.0207576,0.0504461
gen=4_member=118_pso,0.551281,1.02581,0.0162908,0.0361233
