real_name,obj1,obj2,obj1_sd,obj2_sd
gen=16_member=802_pso,0.222383,0.883021,0.0126603,0.0123255
gen=13_member=645_pso,0.107548,0.999834,0.0149076,0.010325
gen=9_member=419_pso,0.402742,0.733639,0.0165175,0.0137208
gen=9_member=415_pso,0.193636,0.911152,0.0129502,0.0100039
gen=8_member=403_pso,0.80325,0.396859,0.0260933,0.032811
gen=17_member=821_pso,0.971511,0.110275,0.0130178,0.0202632
gen=14_member=659_pso,0.846516,0.288409,0.0137204,0.0147058
gen=8_member=386_pso,1.00917,0.0449998,0.0110962,0.0106875
gen=14_member=664_pso,0.832379,0.307302,0.016562,0.0177353
gen=14_member=665_pso,0.774198,0.374801,0.0188813,0.0193814
gen=14_member=666_pso,0.447381,0.683665,0.0231441,0.0156196
gen=8_member=359_pso,0.969213,0.0606902,0.0258491,0.0124739
gen=16_member=805_pso,0.900432,0.230823,0.0110941,0.0113375
gen=14_member=707_pso,0.633209,0.528069,0.015749,0.0127625
gen=14_member=692_pso,0.140769,0.968149,0.0146203,0.0116254
gen=16_member=784_pso,0.537057,0.61047,0.0178178,0.0157334
gen=14_member=698_pso,0.15483,0.953757,0.0123267,0.0108342
gen=7_member=328_pso,0.596113,0.57546,0.0131625,0.0117001
gen=7_member=324_pso,0.317074,0.797711,0.0204697,0.0129074
gen=7_member=316_pso,0.865713,0.293733,0.0108645,0.0109916
gen=7_member=312_pso,0.35907,0.758953,0.0217162,0.0133867
gen=17_member=852_pso,0.243497,0.866337,0.0123239,0.0126237
gen=6_member=306_pso,0.168878,0.93217,0.012059,0.0107004
gen=17_member=848_pso,0.711979,0.447032,0.0136971,0.0130235
gen=6_member=264_pso,0.648579,0.514388,0.0171099,0.0160482
gen=15_member=752_pso,0.690538,0.469569,0.0146526,0.0139711
gen=15_member=757_pso,0.747921,0.404333,0.0179379,0.0166806
gen=6_member=259_pso,0.798028,0.34681,0.0167842,0.0172184
gen=5_member=244_pso,0.94647,0.156888,0.0162735,0.014661
gen=16_member=760_pso,0.13466,0.97298,0.0124706,0.0100752
gen=16_member=801_pso,0.0960068,1.00917,0.0168594,0.0112048
gen=16_member=761_pso,0.794513,0.350574,0.0167787,0.0172126
gen=5_member=226_pso,0.995585,0.050959,0.0108654,0.0120943
gen=4_member=194_pso,0.205012,0.902162,0.0118141,0.0115343
gen=17_member=844_pso,0.298065,0.81997,0.020193,0.0128899
gen=17_member=842_pso,0.816814,0.329602,0.0121917,0.0123542
gen=17_member=841_pso,0.151955,0.956301,0.0122777,0.0106544
gen=17_member=838_pso,0.959071,0.131562,0.0127139,0.0122656
gen=16_member=773_pso,0.379285,0.744356,0.0210635,0.0141039
gen=13_member=630_pso,0.669464,0.497098,0.0131659,0.0113787
gen=13_member=613_pso,0.431854,0.713266,0.0171891,0.0141669
gen=13_member=609_pso,0.496358,0.653642,0.0155862,0.0132666
gen=11_member=547_pso,0.682929,0.477689,0.0164494,0.0154872
gen=10_member=504_pso,0.286812,0.830788,0.0151872,0.013133
gen=10_member=501_pso,0.922978,0.187237,0.0232669,0.0188458
gen=10_member=490_pso,0.859088,0.270677,0.014393,0.0139855
gen=10_member=482_pso,0.758683,0.392449,0.0148237,0.0137022
gen=10_member=474_pso,0.410366,0.726923,0.0164489,0.0136749
gen=4_member=158_pso,0.940172,0.174531,0.0118879,0.0116402
gen=3_member=132_pso,1.00391,0.0466299,0.0105557,0.0102658
gen=2_member=88_pso,0.301461,0.84119,0.0151719,0.0128987
gen=2_member=63_pso,0.543645,0.651887,0.0232259,0.0206668
gen=7_member=355_pso,0.678605,0.516011,0.0148428,0.0125731
gen=16_member=783_pso,0.960249,0.136395,0.0123281,0.0114794
gen=15_member=730_pso,0.914925,0.23557,0.0142449,0.0140036
gen=15_member=726_pso,0.544786,0.605603,0.0176782,0.0153319
gen=15_member=725_pso,0.712505,0.453402,0.0130609,0.0109011
gen=15_member=710_pso,0.614765,0.594617,0.0262446,0.0224933
gen=2_member=97_pso,0.529033,0.626424,0.019168,0.0162783
gen=14_member=704_pso,0.266341,0.857222,0.0115861,0.0105927
gen=14_member=702_pso,0.274254,0.853106,0.0122434,0.0139937
gen=14_member=662_pso,0.378022,0.745466,0.0210457,0.0140948
gen=13_member=640_pso,0.501976,0.650757,0.0199742,0.016789
gen=9_member=431_pso,0.115315,0.996602,0.0130599,0.009683
gen=8_member=393_pso,0.198363,0.93404,0.0114727,0.0102375
gen=8_member=358_pso,0.323827,0.795808,0.0184696,0.0121576
gen=12_member=607_pso,0.494305,0.656417,0.0153542,0.0131122
gen=12_member=588_pso,0.452422,0.692146,0.0171568,0.0131462
gen=12_member=586_pso,0.832171,0.309074,0.0118834,0.0116821
gen=12_member=579_pso,0.622563,0.572065,0.0250102,0.0214846
gen=12_member=569_pso,0.180495,0.932608,0.0115589,0.0105224
gen=12_member=566_pso,0.353007,0.777685,0.0161819,0.0135021
gen=12_member=562_pso,0.771935,0.378401,0.0151573,0.0147568
gen=11_member=552_pso,0.636762,0.574381,0.0167671,0.0143098
gen=7_member=350_pso,0.9133,0.212616,0.0133041,0.0119431
gen=11_member=544_pso,0.928057,0.192648,0.016219,0.0137207
gen=11_member=520_pso,0.666009,0.519835,0.0144609,0.0112642
gen=11_member=509_pso,0.230351,0.885814,0.0114496,0.0112024
gen=7_member=309_pso,0.732267,0.431438,0.0204375,0.0174304
gen=6_member=265_pso,0.357965,0.773225,0.0162209,0.013526
gen=5_member=239_pso,0.680187,0.481654,0.0155348,0.014687
gen=4_member=187_pso,0.73992,0.415785,0.0127036,0.0122327
gen=4_member=161_pso,0.289446,0.854368,0.011766,0.0104036
gen=0_training=34,0.880799,0.261789,0,0
gen=6_member=260_pso,0.125234,0.998518,0.0133275,0.0105289
gen=6_member=263_pso,0.929146,0.211349,0.0120995,0.0124627
gen=7_member=333_pso,0.931358,0.222548,0.0142896,0.013312
gen=7_member=351_pso,0.210005,0.905057,0.0122624,0.012126
gen=8_member=365_pso,0.129214,0.995077,0.0129832,0.0105195
gen=8_member=366_pso,0.396094,0.739633,0.0166267,0.0137965
gen=8_member=384_pso,0.6787,0.484624,0.0143069,0.0118301
gen=11_member=554_pso,0.570335,0.59758,0.0193825,0.0180357
gen=1_member=30_pso,0.984483,0.0916373,0.0154569,0.0262885
gen=8_member=391_pso,0.995281,0.0541049,0.0113131,0.0130371
gen=13_member=657_pso,0.955586,0.148156,0.011519,0.0113408
gen=13_member=655_pso,0.755285,0.400658,0.0144955,0.0144916
gen=9_member=430_pso,0.101803,1.01424,0.016551,0.0106708
gen=17_member=846_pso,0.573629,0.59726,0.0204021,0.0189473
gen=3_member=124_pso,0.165745,0.954009,0.0135307,0.0114484
gen=13_member=621_pso,0.985212,0.0866037,0.0154964,0.0263026
