real_name,obj1,obj2,obj1_sd,obj2_sd
gen=8_member=237_pso,0.745925,0.641015,0.0125318,0.0368378
gen=7_member=209_pso,0.703096,0.731337,0.0176079,0.0399083
gen=7_member=191_pso,0.499281,1.05347,0.0207576,0.0504461
gen=5_member=149_pso,0.898661,0.215058,0.00988509,0.0325743
gen=4_member=97_pso,0.642293,0.883208,0.0179084,0.0481124
gen=12_member=335_pso,0.95259,0.116018,0.00937176,0.0214738
gen=11_member=331_pso,0.663688,0.839842,0.017544,0.0384719
gen=16_member=483_pso,0.730344,0.678241,0.0150978,0.0276184
gen=10_member=301_pso,0.818598,0.434976,0.0112616,0.0435516
gen=16_member=480_pso,0.710604,0.716598,0.0163475,0.0357548
gen=16_member=479_pso,0.87096,0.28365,0.00998071,0.0318338
gen=16_member=478_pso,0.639553,1.0051,0.0135475,0.0172487
gen=16_member=473_pso,0.85079,0.41672,0.012033,0.0322584
gen=10_member=290_pso,0.837146,0.368974,0.0105131,0.0352744
gen=16_member=465_pso,0.558312,0.996266,0.0247706,0.0890086
gen=10_member=275_pso,0.754641,0.617104,0.0120859,0.0342043
gen=0_training=26,0.99443,0.0885041,0,0
gen=15_member=444_pso,0.972434,0.0928799,0.00945027,0.0160705
gen=15_member=442_pso,0.776094,0.587648,0.0103577,0.0236181
gen=15_member=436_pso,0.690568,0.773606,0.0183119,0.0310622
gen=14_member=420_pso,0.856261,0.320268,0.0103384,0.0321578
gen=14_member=411_pso,0.673223,0.81887,0.0169563,0.0363279
gen=14_member=395_pso,0.793759,0.513435,0.00962645,0.0242726
gen=13_member=386_pso,0.717335,0.702461,0.0156391,0.0288007
gen=13_member=373_pso,0.934414,0.1434,0.00993057,0.0256831
gen=12_member=337_pso,0.67218,0.918847,0.0150471,0.045773
gen=4_member=118_pso,0.551281,1.02581,0.0162908,0.0361233
gen=16_member=482_pso,0.710673,0.717214,0.0169488,0.0379178
gen=16_member=467_pso,0.919938,0.202931,0.0122599,0.0325087
gen=16_member=464_pso,0.947695,0.126176,0.0100879,0.022688
