generation,member,obj1,obj2,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
0,gen=0_training=3,-7.83531,-1.95066,2,0.776998,83.2991,83.2991,1,-999
0,gen=0_training=15,-6.30661,-6.98287,1,1e+30,18.1429,18.1429,1,-999
0,gen=5_member=147_pso,-9.81508,0.188966,1,1e+30,85.2794,85.2794,1,-999
0,gen=7_member=206_pso,-6.39201,5.34036,4,1e+30,0.243117,0.243117,1,-999
0,gen=10_member=301_pso,-5.88251,3.47034,4,1e+30,0.253924,0.253924,1,-999
0,gen=11_member=328_pso,-8.90203,-0.27136,1,0.478028,83.3308,83.3308,1,-999
0,gen=12_member=357_pso,-8.34959,-2.42207,1,0.498398,86.3031,86.3031,1,-999
0,gen=12_member=369_pso,-9.18414,0.243903,2,0.93424,83.3075,83.3075,1,-999
0,gen=15_member=446_pso,-8.56961,-1.37278,1,0.303741,83.3255,83.3255,1,-999
0,gen=15_member=454_pso,-6.05903,-3.00962,2,1e+30,16.2291,16.2291,1,-999
0,gen=17_member=491_pso,-7.18248,6.39111,3,1e+30,0.192419,0.192419,1,-999
0,gen=18_member=531_pso,-8.66975,-0.898147,1,0.248324,83.3075,83.3075,1,-999
0,gen=18_member=537_pso,-6.87336,3.28266,3,1.14479,31.2473,31.2473,1,-999
0,gen=19_member=551_pso,-6.42707,2.65682,3,1e+30,31.2135,31.2135,1,-999
0,gen=19_member=556_pso,-7.93697,-3.654,1,1.21823,88.2532,88.2532,1,-999
0,gen=19_member=576_pso,-6.94034,5.32518,3,1.24162,15.2418,15.2418,1,-999
0,gen=20_member=583_pso,-6.67176,-2.68178,2,0.869794,53.2704,53.2704,1,-999
0,gen=20_member=586_pso,-8.25382,-1.73094,2,1.0791,83.3412,83.3412,1,-999
0,gen=20_member=591_pso,-6.52821,3.08751,3,0.758385,31.2349,31.2349,1,-999
0,gen=20_member=595_pso,-9.28293,0.311862,2,1e+30,83.2979,83.2979,1,-999
