generation,member,obj1,obj2,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
0,gen=67_member=439_pso,0.979547,0.00573028,1,1e+30,0.434928,0.434928,1,-999
0,gen=64_member=337_pso,0.00377749,0.985733,1,1e+30,0.393097,0.393097,1,-999
0,gen=72_member=573_pso,0.270114,0.875124,1,0.462814,0.436988,0.436988,1,-999
0,gen=67_member=418_pso,0.0221333,0.968424,1,0.385817,0.396839,0.396839,1,-999
0,gen=73_member=593_pso,0.344845,0.838977,1,0.269048,0.439278,0.439278,1,-999
0,gen=72_member=587_pso,0.941814,0.175681,1,0.25479,0.461553,0.461553,1,-999
0,gen=72_member=584_pso,0.462571,0.804748,1,0.243455,0.453531,0.453531,1,-999
0,gen=73_member=620_pso,0.494057,0.750249,1,0.223603,0.460066,0.460066,1,-999
0,gen=64_member=323_pso,0.972472,0.0119287,1,0.212089,0.436497,0.436497,1,-999
0,gen=72_member=581_pso,0.80596,0.404774,1,0.185382,0.468635,0.468635,1,-999
0,gen=66_member=400_pso,0.568611,0.692116,1,0.148808,0.477432,0.477432,1,-999
0,gen=58_member=142_pso,0.776762,0.453228,1,0.133305,0.477576,0.477576,1,-999
0,gen=73_member=602_pso,0.898362,0.212973,1,0.125571,0.4686,0.4686,1,-999
0,gen=70_member=502_pso,0.722385,0.529792,1,0.119459,0.480831,0.480831,1,-999
0,gen=62_member=270_pso,0.674112,0.587829,1,0.114833,0.480113,0.480113,1,-999
0,gen=67_member=424_pso,0.843435,0.338515,1,0.110721,0.468893,0.468893,1,-999
0,gen=69_member=477_pso,0.755128,0.484361,1,0.110484,0.477456,0.477456,1,-999
0,gen=70_member=527_pso,0.608662,0.657497,1,0.107301,0.478162,0.478162,1,-999
0,gen=73_member=607_pso,0.87391,0.285694,1,0.10352,0.478551,0.478551,1,-999
0,gen=66_member=394_pso,0.634579,0.630333,1,0.088012,0.480457,0.480457,1,-999
0,gen=64_member=328_pso,0.671232,0.590954,1,0.0838858,0.479136,0.479136,1,-999
0,gen=68_member=454_pso,0.919712,0.208635,1,0.0825841,0.465662,0.465662,1,-999
0,gen=73_member=598_pso,0.84575,0.33623,1,0.0808744,0.4686,0.4686,1,-999
0,gen=70_member=524_pso,0.872915,0.288866,1,0.0804264,0.47781,0.47781,1,-999
0,gen=67_member=411_pso,0.574794,0.685505,1,0.0763711,0.4754,0.4754,1,-999
0,gen=66_member=404_pso,0.732908,0.517458,1,0.0691479,0.47808,0.47808,1,-999
0,gen=69_member=497_pso,0.62974,0.635534,1,0.0542795,0.482097,0.482097,1,-999
0,gen=72_member=567_pso,0.728206,0.525087,1,0.0233697,0.47922,0.47922,1,-999
