time,elapsed_seconds,message
00:56:56,0.0001485,PEST++ performance logger started
00:56:56,0.0005311,starting to process control file
00:56:56,0.0071498,finished processing control file
00:56:56,0.0095898,initializing MOEA process
00:56:56,5.25e-05,using 'nsga2' env selector
00:56:56,2.13e-05,using binary tournament mating pool selector
00:56:56,2.07e-05,saving generation specific populations and archives every nth generation 1
00:56:56,2.56e-05,'opt_dec_var_groups' passed, using 2 adjustable parameters as decision variables
00:56:56,3.1e-05,number of decision variables:  2
00:56:56,1.96e-05,max run fail:  3
00:56:56,1.84e-05,'opt_chance_points' = SINGLE, evaluting chance at representative point
00:56:56,3.52e-05,initializing constraints
00:56:56,0.0003229,using particle swarm generator
00:56:56,0.0013246,processing dv population file infill.dv_pop.csv
00:56:56,5.06e-05,loading dv population from csv file infill.dv_pop.csv
00:56:56,0.0079402,dv population with 30 members read from 'infill.dv_pop.csv'

00:56:56,5.78e-05,checking for denormal values in dv population
00:56:56,0.0021458, saved initial dv population to  fon.0.dv_pop.csv
00:56:56,1.24e-05,running initial population
00:56:56,1.56e-05,running initial population of size 30
00:56:56,0.002439,running population of size  30
00:56:56,1.48e-05,queuing 30 runs
00:56:56,0.0018332,making runs
00:57:10,13.9143,processing runs
00:57:10,0.0069988, saved observation population to  fon.0.obs_pop.csv
00:57:10,2.56e-05,initial population decision variable summary:
00:57:10,0.0001077,initial population objective function summary:
00:57:10,4.03e-05,using member GEN=0_TRAINING=8 as nearest-to-mean single point
    with distance of 0.569601 from mean of decision variable population
00:57:10,0.002136, saved initial dv population to  fon.0.dv_pop.csv
00:57:10,1.83e-05,performing initial pareto dominance sort
00:57:10,0.0028232,ParetoObjectives::get_nsga2_pareto_dominance() for 30 population members
00:57:10,1.98e-05,ParetoObjectives::update() for  30 population members
00:57:10,7.3e-06,preparing fast-lookup containers
00:57:10,0.0001755,checking for duplicate solutions
00:57:10,8.6e-05,calculating fitness
00:57:10,9.3e-06,get_spea_fitness
00:57:10,8.77e-05,fill domination containers
00:57:10,0.0003702,pareto front sorting
00:57:10,6.6e-06,starting 'fast non-dom sort
00:57:10,6.5e-06,fill domination containers
00:57:10,0.0002187,finding first front
00:57:10,8.2e-06,sorting remaining fronts
00:57:10,0.0006984,initialized archives with 4 nondominated members
00:57:10,8.9e-06,ParetoObjectives::get_nsga2_pareto_dominance() for 4 population members
00:57:10,7.1e-06,ParetoObjectives::update() for  4 population members
00:57:10,5.8e-06,preparing fast-lookup containers
00:57:10,1.83e-05,checking for duplicate solutions
00:57:10,1.27e-05,calculating fitness
00:57:10,6.2e-06,get_spea_fitness
00:57:10,1.02e-05,fill domination containers
00:57:10,1.45e-05,pareto front sorting
00:57:10,6e-06,starting 'fast non-dom sort
00:57:10,6e-06,fill domination containers
00:57:10,1.01e-05,finding first front
00:57:10,6.6e-06,sorting remaining fronts
00:57:10,9.69e-05,ParetoObjectives::get_nsga2_pareto_dominance() for 4 population members
00:57:10,7.3e-06,ParetoObjectives::update() for  4 population members
00:57:10,6e-06,preparing fast-lookup containers
00:57:10,1.39e-05,checking for duplicate solutions
00:57:10,9.8e-06,calculating fitness
00:57:10,6e-06,get_spea_fitness
00:57:10,9.3e-06,fill domination containers
00:57:10,1.25e-05,pareto front sorting
00:57:10,6e-06,starting 'fast non-dom sort
00:57:10,6e-06,fill domination containers
00:57:10,9.7e-06,finding first front
00:57:10,6.5e-06,sorting remaining fronts
00:57:10,0.0012145,saved decision variable population of size 4 X 2 to 'fon.archive.dv_pop.csv'
00:57:10,0.0019376,saved generation-specific decision variable population of size 4 X 2 to 'fon.0.archive.dv_pop.csv'
00:57:10,0.0017295,saved observation population of size 4 X 4 to 'fon.archive.obs_pop.csv'
00:57:10,0.0015556,saved generation-specific observation population of size 4 X 4 to 'fon.0.archive.obs_pop.csv'
00:57:10,0.0001447,number of initial feasible solutions: 4
00:57:10,1.58e-05,initialization complete
