real_name,x1,x2
gen=0_training=0,1.94457,2.35079
gen=0_training=1,-1.90235,2.86107
gen=0_training=2,-2.89173,-2.96138
gen=0_training=3,3.33713,0.81988
gen=0_training=4,-1.41118,3.76423
gen=0_training=5,1.6372,-2.08107
gen=0_training=6,-2.62507,1.32984
gen=0_training=7,0.915185,-3.74144
gen=0_training=8,0.347798,-0.438199
gen=0_training=9,3.74572,3.56226
gen=0_training=10,2.98658,2.5885
gen=0_training=11,2.23103,0.304246
gen=0_training=12,-3.27147,-1.22969
gen=0_training=13,-3.90012,1.86814
gen=0_training=14,0.0489079,1.65299
gen=0_training=15,-0.578015,0.747253
gen=0_training=16,-1.70637,-0.191751
gen=0_training=17,1.14433,1.53927
gen=0_training=18,-0.21818,3.21975
gen=0_training=19,-3.47981,3.13901
gen=0_training=20,2.87605,-1.51325
gen=0_training=21,2.52162,-2.77389
gen=0_training=22,-0.47671,-3.21613
gen=0_training=23,-3.04036,0.144719
gen=0_training=24,0.673268,-2.42083
gen=0_training=25,3.62464,-3.52663
gen=0_training=26,-0.808024,-0.994307
gen=0_training=27,-2.38451,-1.85461
gen=0_training=28,1.49649,-0.579003
gen=0_training=29,-1.32784,-2.3764
