generation,member,obj1,obj2,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
0,gen=0_training=0,0.985491,1,5,1e+30,138.496,138.496,1,-999
0,gen=0_training=1,0.999989,0.999999,6,2,132.5,132.5,1,-999
0,gen=0_training=2,1,0.999947,7,1e+30,55.5,55.5,1,-999
0,gen=0_training=3,0.999022,1,6,1e+30,107.5,107.5,1,-999
0,gen=0_training=4,0.999999,1,7,1.00663,78.5,78.5,1,-999
0,gen=0_training=5,0.999823,0.999379,4,1.12664,204.5,204.5,1,-999
0,gen=0_training=6,0.99999,0.999601,5,1.00376,164.5,164.5,1,-999
0,gen=0_training=7,1,0.999993,7,0.993372,77.5,77.5,1,-999
0,gen=0_training=8,0.763268,0.694295,1,1.63426,285.427,285.427,1,-999
0,gen=0_training=9,1,1,8,1e+30,29.5,29.5,1,-999
0,gen=0_training=10,0.999839,1,7,1e+30,52.5,52.5,1,-999
0,gen=0_training=11,0.916644,0.999936,4,1e+30,219.48,219.48,1,-999
0,gen=0_training=12,1,0.99894,6,1e+30,109.5,109.5,1,-999
0,gen=0_training=13,1,1,8,1e+30,55.5,55.5,1,-999
0,gen=0_training=14,0.734973,0.997849,1,0.768248,267.444,267.444,1,-999
0,gen=0_training=15,0.808554,0.881379,2,1e+30,282.453,282.453,1,-999
0,gen=0_training=16,0.998684,0.717511,2,1e+30,269.44,269.44,1,-999
0,gen=0_training=17,0.586728,0.999791,1,1e+30,224.425,224.425,1,-999
0,gen=0_training=18,0.99923,1,5,0.996241,129.5,129.5,1,-999
0,gen=0_training=19,1,1,9,-999,29.5,29.5,1,-999
0,gen=0_training=20,0.999935,0.999999,5,0.280038,143.5,143.5,1,-999
0,gen=0_training=21,1,1,7,0.143492,100.5,100.5,1,-999
0,gen=0_training=22,1,0.99825,5,1e+30,143.5,143.5,1,-999
0,gen=0_training=23,0.999999,0.997908,4,0.967316,168.499,168.499,1,-999
0,gen=0_training=24,0.999944,0.992111,3,2,212.498,212.498,1,-999
0,gen=0_training=25,1,1,10,-999,0.5,0.5,1,-999
0,gen=0_training=26,0.99443,0.0885041,1,1e+30,271.345,271.345,1,-999
0,gen=0_training=27,1,0.983924,4,1e+30,153.496,153.496,1,-999
0,gen=0_training=28,0.89743,0.992344,3,1e+30,267.476,267.476,1,-999
0,gen=0_training=29,0.999999,0.958075,3,1e+30,198.49,198.49,1,-999
