real_name,x1,x2
gen=20_member=601_pso,0.467026,0.816406
gen=12_member=335_pso,-0.617613,-0.845224
gen=11_member=331_pso,0.159991,0.171076
gen=14_member=395_pso,0.0217462,-0.425777
gen=17_member=511_pso,-0.182973,-0.33455
gen=5_member=149_pso,-0.406882,-0.673812
gen=10_member=275_pso,0.0349098,-0.239024
gen=7_member=209_pso,0.0549695,0.0207911
gen=17_member=504_pso,-0.0507087,-0.277545
gen=14_member=411_pso,0.166635,0.110447
gen=10_member=290_pso,-0.200295,-0.490314
gen=19_member=556_pso,-0.153072,-0.41982
gen=16_member=479_pso,-0.283326,-0.61813
gen=16_member=483_pso,0.0305239,-0.123916
gen=15_member=436_pso,0.110363,0.0601457
gen=19_member=565_pso,0.0676057,0.118144
gen=13_member=386_pso,0.0766877,-0.0976919
gen=19_member=549_pso,0.0764773,-0.0708434
gen=18_member=527_pso,-0.533347,-0.674554
gen=20_member=584_pso,-0.319554,-0.397127
gen=14_member=420_pso,-0.245397,-0.560199
gen=8_member=237_pso,0.0486073,-0.202991
gen=17_member=491_pso,-0.00788382,-0.126018
gen=20_member=577_pso,-0.602641,-0.268688
gen=13_member=373_pso,-0.552793,-0.771833
