generation,member,obj1,obj2,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
0,gen=0_training=26,0.99443,0.0885041,2,1e+30,0.484632,0.484632,1,-999
0,gen=0_training=17,0.586728,0.999791,4,1e+30,0.437991,0.437991,1,-999
0,gen=0_training=8,0.763268,0.694295,2,1.12771,0.46597,0.46597,1,-999
0,gen=0_training=14,0.734973,0.997849,4,1e+30,0.426687,0.426687,1,-999
0,gen=5_member=149_pso,0.957058,0.0872045,1,0.183718,13.4839,13.4839,1,-999
0,gen=7_member=191_pso,0.108101,0.995583,2,1e+30,24.4034,24.4034,1,-999
0,gen=7_member=209_pso,0.591928,0.670637,1,0.18317,21.4709,21.4709,1,-999
0,gen=8_member=237_pso,0.716884,0.561869,1,0.0701577,21.4731,21.4731,1,-999
0,gen=10_member=275_pso,0.739984,0.536843,1,0.183682,7.47214,7.47214,1,-999
0,gen=10_member=290_pso,0.895356,0.262034,1,0.143796,0.479437,0.479437,1,-999
0,gen=11_member=331_pso,0.443821,0.781957,1,0.672476,26.4576,26.4576,1,-999
0,gen=12_member=335_pso,0.984464,0.026722,1,1e+30,8.48185,8.48185,1,-999
0,gen=13_member=373_pso,0.977054,0.0276138,1,0.0220173,8.48175,8.48175,1,-999
0,gen=13_member=386_pso,0.648354,0.62683,1,0.108986,21.4775,21.4775,1,-999
0,gen=14_member=395_pso,0.826772,0.456852,1,0.193467,0.464684,0.464684,1,-999
0,gen=14_member=411_pso,0.476968,0.761126,1,0.157264,26.4659,26.4659,1,-999
0,gen=14_member=420_pso,0.919002,0.209238,1,0.0729208,5.48594,5.48594,1,-999
0,gen=15_member=436_pso,0.53914,0.715475,1,0.121564,26.4725,26.4725,1,-999
0,gen=16_member=479_pso,0.935249,0.170977,1,0.130724,5.47926,5.47926,1,-999
0,gen=16_member=483_pso,0.682845,0.58696,1,0.124608,21.4817,21.4817,1,-999
0,gen=17_member=491_pso,0.7004,0.562456,1,0.0635621,21.4758,21.4758,1,-999
0,gen=17_member=504_pso,0.786437,0.459565,1,0.178948,0.468339,0.468339,1,-999
0,gen=17_member=511_pso,0.846996,0.338678,1,0.184298,0.468339,0.468339,1,-999
0,gen=18_member=517_pso,0.993896,0.101464,2,0.178121,0.481754,0.481754,1,-999
0,gen=18_member=518_pso,0.123989,0.996131,3,-999,22.406,22.406,1,-999
0,gen=18_member=527_pso,0.968182,0.0307688,1,0.0846232,8.48188,8.48188,1,-999
0,gen=19_member=549_pso,0.633186,0.638985,1,0.1077,21.4731,21.4731,1,-999
0,gen=19_member=556_pso,0.865994,0.322597,1,0.133525,0.467319,0.467319,1,-999
0,gen=19_member=560_pso,0.55836,0.826714,2,1.07134,22.463,22.463,1,-999
0,gen=19_member=565_pso,0.530383,0.722301,1,0.115909,26.4744,26.4744,1,-999
0,gen=20_member=577_pso,0.930582,0.183823,1,0.0580493,5.47944,5.47944,1,-999
0,gen=20_member=582_pso,0.965487,0.220453,2,0.913766,0.480416,0.480416,1,-999
0,gen=20_member=584_pso,0.897035,0.2183,1,0.0814392,5.48345,5.48345,1,-999
0,gen=20_member=601_pso,0.0672193,0.975269,1,1e+30,25.3979,25.3979,1,-999
