time,elapsed_seconds,message
01:09:49,6.3e-05,PEST++ performance logger started
01:09:49,0.0003078,starting to process control file
01:09:49,0.0068319,finished processing control file
01:09:49,0.0089369,initializing MOEA process
01:09:49,6.04e-05,using 'nsga2' env selector
01:09:49,2.11e-05,using binary tournament mating pool selector
01:09:49,2.2e-05,saving generation specific populations and archives every nth generation 1
01:09:49,2.65e-05,'opt_dec_var_groups' passed, using 2 adjustable parameters as decision variables
01:09:49,2.99e-05,number of decision variables:  2
01:09:49,1.92e-05,max run fail:  3
01:09:49,1.89e-05,'opt_chance_points' = SINGLE, evaluting chance at representative point
01:09:49,3.35e-05,initializing constraints
01:09:49,0.0002448,using particle swarm generator
01:09:49,0.0009258,processing dv population file infill.dv_pop.csv
01:09:49,3.04e-05,loading dv population from csv file infill.dv_pop.csv
01:09:49,0.0085667,dv population with 30 members read from 'infill.dv_pop.csv'

01:09:49,3.65e-05,previous generation numbers detected in dv population, fast forwarding generation counter to 40
01:09:49,3.3e-05,checking for denormal values in dv population
01:09:49,0.0020299, saved initial dv population to  fon.0.dv_pop.csv
01:09:49,1.08e-05,running initial population
01:09:49,1.51e-05,running initial population of size 30
01:09:49,0.0028788,running population of size  30
01:09:49,1.74e-05,queuing 30 runs
01:09:49,0.0017414,making runs
01:10:03,14.1224,processing runs
01:10:03,0.0064065, saved observation population to  fon.0.obs_pop.csv
01:10:03,2.39e-05,initial population decision variable summary:
01:10:03,5.99e-05,initial population objective function summary:
01:10:03,3.22e-05,using member GEN=34_MEMBER=396_PSO as nearest-to-mean single point
    with distance of 0.0334558 from mean of decision variable population
01:10:03,0.0015671, saved initial dv population to  fon.0.dv_pop.csv
01:10:03,3.85e-05,performing initial pareto dominance sort
01:10:03,0.0032522,ParetoObjectives::get_nsga2_pareto_dominance() for 30 population members
01:10:03,2.84e-05,ParetoObjectives::update() for  30 population members
01:10:03,7.9e-06,preparing fast-lookup containers
01:10:03,0.0001864,checking for duplicate solutions
01:10:03,9.51e-05,calculating fitness
01:10:03,1.05e-05,get_spea_fitness
01:10:03,9.74e-05,fill domination containers
01:10:03,0.0002275,pareto front sorting
01:10:03,7.3e-06,starting 'fast non-dom sort
01:10:03,6.9e-06,fill domination containers
01:10:03,0.0001954,finding first front
01:10:03,9.8e-06,sorting remaining fronts
01:10:03,0.00071,initialized archives with 27 nondominated members
01:10:03,9.8e-06,ParetoObjectives::get_nsga2_pareto_dominance() for 27 population members
01:10:03,7.3e-06,ParetoObjectives::update() for  27 population members
01:10:03,6.4e-06,preparing fast-lookup containers
01:10:03,0.0001576,checking for duplicate solutions
01:10:03,6.98e-05,calculating fitness
01:10:03,6.9e-06,get_spea_fitness
01:10:03,5.68e-05,fill domination containers
01:10:03,0.0001709,pareto front sorting
01:10:03,8.2e-06,starting 'fast non-dom sort
01:10:03,6.5e-06,fill domination containers
01:10:03,0.0001519,finding first front
01:10:03,9.4e-06,sorting remaining fronts
01:10:03,0.000853,ParetoObjectives::get_nsga2_pareto_dominance() for 27 population members
01:10:03,1.57e-05,ParetoObjectives::update() for  27 population members
01:10:03,7.5e-06,preparing fast-lookup containers
01:10:03,0.0001476,checking for duplicate solutions
01:10:03,7.6e-05,calculating fitness
01:10:03,7.7e-06,get_spea_fitness
01:10:03,6.07e-05,fill domination containers
01:10:03,0.0001773,pareto front sorting
01:10:03,7.1e-06,starting 'fast non-dom sort
01:10:03,6.9e-06,fill domination containers
01:10:03,0.0001666,finding first front
01:10:03,9.6e-06,sorting remaining fronts
01:10:03,0.0024229,saved decision variable population of size 27 X 2 to 'fon.archive.dv_pop.csv'
01:10:03,0.0013836,saved generation-specific decision variable population of size 27 X 2 to 'fon.0.archive.dv_pop.csv'
01:10:03,0.0016971,saved observation population of size 27 X 4 to 'fon.archive.obs_pop.csv'
01:10:03,0.0013399,saved generation-specific observation population of size 27 X 4 to 'fon.0.archive.obs_pop.csv'
01:10:03,0.0001203,number of initial feasible solutions: 27
01:10:03,1.46e-05,initialization complete
