generation,member,obj1,obj2,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
0,gen=22_member=50_pso,0.939091,0.101808,1,0.238123,2.47507,2.47507,1,-999
0,gen=27_member=188_pso,0.732535,0.516073,1,0.202483,0.470613,0.470613,1,-999
0,gen=27_member=190_pso,0.967308,0.0265127,1,0.130468,0.462527,0.462527,1,-999
0,gen=29_member=261_pso,0.790866,0.431986,1,0.32642,0.458815,0.458815,1,-999
0,gen=31_member=322_pso,0.0365185,0.987814,1,1e+30,0.433627,0.433627,1,-999
0,gen=32_member=350_pso,0.623703,0.640494,1,0.0904606,0.486132,0.486132,1,-999
0,gen=34_member=395_pso,0.180016,0.921471,1,0.284898,0.463372,0.463372,1,-999
0,gen=34_member=396_pso,0.656521,0.609247,1,0.0712251,0.480259,0.480259,1,-999
0,gen=34_member=397_pso,0.561205,0.697262,1,0.114536,0.479747,0.479747,1,-999
0,gen=35_member=424_pso,0.635252,0.629524,1,0.0596513,0.482396,0.482396,1,-999
0,gen=35_member=442_pso,0.986163,0.00800453,1,1e+30,0.457848,0.457848,1,-999
0,gen=37_member=484_pso,0.521036,0.72875,1,0.0861693,0.478534,0.478534,1,-999
0,gen=37_member=491_pso,0.515085,0.734107,1,0.116161,0.476709,0.476709,1,-999
0,gen=37_member=509_pso,0.709249,0.546171,1,0.110711,0.473606,0.473606,1,-999
0,gen=38_member=521_pso,0.854134,0.31435,1,0.182327,0.460388,0.460388,1,-999
0,gen=38_member=530_pso,0.689541,0.580189,1,0.119899,0.481418,0.481418,1,-999
0,gen=38_member=534_pso,0.101863,0.987046,2,1e+30,0.444805,0.444805,1,-999
0,gen=38_member=535_pso,0.912998,0.203793,1,0.306384,0.469376,0.469376,1,-999
0,gen=38_member=539_pso,0.313446,0.857333,1,0.187122,0.447165,0.447165,1,-999
0,gen=39_member=549_pso,0.939724,0.186186,2,2,0.463098,0.463098,1,-999
0,gen=39_member=555_pso,0.851287,0.318767,1,0.186683,0.459278,0.459278,1,-999
0,gen=39_member=559_pso,0.581842,0.679263,1,0.0566477,0.48114,0.48114,1,-999
0,gen=39_member=561_pso,0.590572,0.672058,1,0.0836493,0.479285,0.479285,1,-999
0,gen=39_member=563_pso,0.274113,0.879321,1,0.205964,0.452658,0.452658,1,-999
0,gen=40_member=571_pso,0.653401,0.612689,1,0.0430907,0.479285,0.479285,1,-999
0,gen=40_member=572_pso,0.94156,0.166133,2,1e+30,0.462955,0.462955,1,-999
0,gen=40_member=583_pso,0.395244,0.820956,1,0.23367,0.463829,0.463829,1,-999
0,gen=40_member=585_pso,0.973304,0.00927499,1,0.0387446,0.458701,0.458701,1,-999
0,gen=40_member=590_pso,0.455213,0.774651,1,0.214834,0.463277,0.463277,1,-999
0,gen=40_member=596_pso,0.0742469,0.952252,1,0.218817,1.443,1.443,1,-999
