real_name,x1,x2
gen=40_member=570_pso,-0.289726,0.188939
gen=40_member=571_pso,-0.0601674,0.0209011
gen=40_member=572_pso,-0.283965,-0.655805
gen=40_member=573_pso,-0.376939,1.30551
gen=40_member=574_pso,-0.570198,-0.205369
gen=40_member=575_pso,-2.21394,-1.65777
gen=40_member=576_pso,-0.572214,0.543643
gen=40_member=577_pso,-0.148636,-0.123823
gen=40_member=578_pso,1.51681,0.259091
gen=40_member=579_pso,-0.258331,0.12955
gen=40_member=580_pso,-0.437321,-0.178805
gen=40_member=581_pso,-0.997973,-1.38914
gen=40_member=582_pso,0.165582,0.0440667
gen=40_member=583_pso,0.117885,0.312457
gen=40_member=584_pso,-0.158484,-0.37415
gen=40_member=585_pso,-0.637686,-0.640032
gen=40_member=586_pso,-0.258887,-0.262416
gen=40_member=587_pso,-0.674479,-0.319078
gen=40_member=588_pso,-0.163585,-0.133239
gen=40_member=589_pso,0.672798,0.386674
gen=40_member=590_pso,0.152133,0.159965
gen=40_member=591_pso,0.907401,0.693372
gen=40_member=592_pso,0.379557,0.0916054
gen=40_member=593_pso,-1.17006,-0.679635
gen=40_member=594_pso,0.249819,-0.0191856
gen=40_member=595_pso,0.231592,-0.0569914
gen=40_member=596_pso,0.595341,0.452831
gen=40_member=597_pso,0.714957,0.277264
gen=40_member=598_pso,-0.337288,-0.151381
gen=40_member=599_pso,0.319941,0.434344
