real_name,obj1,obj2,obj1_sd,obj2_sd
gen=7_member=209_pso,0.591928,0.670637,0,0
gen=29_member=265_pso,0.337952,0.846341,0.00566361,0.00569295
gen=29_member=261_pso,0.79187,0.430844,0.00461131,0.00446246
gen=29_member=260_pso,0.744391,0.5047,0.00539405,0.00548294
gen=28_member=216_pso,0.0640185,0.882723,0.0636457,0.0725498
gen=34_member=397_pso,0.561009,0.696174,0.00424607,0.0040516
gen=34_member=396_pso,0.656326,0.608486,0.0039367,0.00390411
gen=34_member=395_pso,0.17871,0.895227,0.0336925,0.0386768
gen=27_member=208_pso,0.979517,0.0143427,0.00451189,0.00433477
gen=27_member=204_pso,0.416817,0.944607,0.0828986,0.10551
gen=27_member=192_pso,0.400911,0.808634,0.00518648,0.00505394
gen=27_member=190_pso,0.964742,0.0227402,0.00750855,0.00895988
gen=27_member=188_pso,0.730933,0.51527,0.0046186,0.00451573
gen=22_member=50_pso,0.940108,0.102212,0.00418296,0.00459914
gen=16_member=483_pso,0.682845,0.58696,0,0
gen=33_member=364_pso,0.849726,0.323679,0.00412172,0.00392303
gen=33_member=361_pso,0.516516,0.732785,0.0045136,0.00472732
gen=32_member=350_pso,0.622604,0.640118,0.00430049,0.00437129
gen=14_member=411_pso,0.476968,0.761126,0,0
gen=11_member=331_pso,0.443821,0.781957,0,0
gen=31_member=322_pso,-0.0101582,0.941071,0.0392168,0.0315701
gen=31_member=303_pso,0.498079,0.746074,0.00422638,0.00430458
gen=30_member=297_pso,0.120895,0.939076,0.0435847,0.0473999
gen=34_member=418_pso,0.727096,0.524487,0.00408803,0.00375217
gen=34_member=406_pso,0.527918,0.725023,0.00430146,0.00407015
gen=34_member=404_pso,0.57126,0.690704,0.0040833,0.00390106
gen=34_member=394_pso,0.259107,0.89431,0.00792223,0.00760267
gen=34_member=392_pso,0.922121,0.152631,0.00450244,0.00468384
gen=33_member=381_pso,0.787651,0.439976,0.00597339,0.00638576
gen=33_member=380_pso,0.446883,0.78458,0.00509442,0.00533213
