real_name,obj1,obj2,obj1_sd,obj2_sd
gen=24_member=90_pso,1.04027,0.969056,0.0241023,0.105711
gen=24_member=91_pso,0.308209,0.964334,0.0345868,0.020083
gen=24_member=92_pso,0.448412,0.820686,0.0122746,0.0133093
gen=24_member=93_pso,0.745512,0.525379,0.00951586,0.0104666
gen=24_member=94_pso,0.687761,0.591712,0.00399896,0.00371258
gen=24_member=95_pso,0.918885,0.340275,0.0118086,0.0159454
gen=24_member=96_pso,0.829621,1.03589,0.0648386,0.0434489
gen=24_member=97_pso,1.04658,0.833638,0.029998,0.0662468
gen=24_member=98_pso,0.957324,0.992621,0.0385619,0.161899
gen=24_member=99_pso,1.12632,1.10983,0.0718686,0.166868
gen=24_member=100_pso,0.872812,0.993317,0.0291027,0.0753744
gen=24_member=101_pso,0.663828,1.07331,0.0981396,0.123409
gen=24_member=102_pso,1.00511,1.03174,0.0151815,0.0736913
gen=24_member=103_pso,1.01069,0.958609,0.0144419,0.0366671
gen=24_member=104_pso,1.06882,1.0292,0.119117,0.111673
gen=24_member=105_pso,1.01157,1.0349,0.0445283,0.132603
gen=24_member=106_pso,0.999058,0.516304,0.0370056,0.0622457
gen=24_member=107_pso,0.674145,0.644397,0.00798323,0.00964992
gen=24_member=108_pso,1.11682,1.1768,0.167948,0.105438
gen=24_member=109_pso,0.994526,0.991028,0.0268153,0.050899
gen=24_member=110_pso,1.05897,1.00631,0.0666481,0.166195
gen=24_member=111_pso,0.319448,0.927866,0.0140961,0.0130753
gen=24_member=112_pso,0.147255,0.894229,0.0478802,0.0550643
gen=24_member=113_pso,0.911048,0.181905,0.00401575,0.00381867
gen=24_member=114_pso,1.00217,1.05154,0.0211852,0.148804
gen=24_member=115_pso,1.01109,0.986778,0.011457,0.0432236
gen=24_member=116_pso,1.02336,0.988342,0.0155859,0.0726197
gen=24_member=117_pso,1.08639,1.12979,0.105341,0.17641
gen=24_member=118_pso,1.13648,1.16815,0.179956,0.118117
gen=24_member=119_pso,0.417325,0.812644,0.00563652,0.00550573
