real_name,obj1,obj2,obj1_sd,obj2_sd
gen=28_member=210_pso,0.995352,0.935629,0.0180794,0.0558991
gen=28_member=211_pso,0.654196,0.849522,0.013544,0.0237288
gen=28_member=212_pso,0.946485,0.147754,0.00744279,0.0078935
gen=28_member=213_pso,0.842059,0.490964,0.0114831,0.015592
gen=28_member=214_pso,0.32889,1.04789,0.0589855,0.0408901
gen=28_member=215_pso,1.03108,0.937937,0.0709131,0.143603
gen=28_member=216_pso,0.0640185,0.882723,0.0636457,0.0725498
gen=28_member=217_pso,0.868172,0.630088,0.0125215,0.0152175
gen=28_member=218_pso,1.01742,0.553893,0.018,0.0336817
gen=28_member=219_pso,0.717988,0.544117,0.00346695,0.0034066
gen=28_member=220_pso,0.794675,1.03944,0.0449475,0.0739834
gen=28_member=221_pso,0.999641,0.997789,0.0128442,0.0415727
gen=28_member=222_pso,0.998624,0.925827,0.0295747,0.0748292
gen=28_member=223_pso,0.584444,0.70721,0.0067287,0.00676688
gen=28_member=224_pso,0.978252,0.994235,0.0640311,0.0743935
gen=28_member=225_pso,0.894307,0.973524,0.0144497,0.0250888
gen=28_member=226_pso,0.979428,0.219313,0.00839831,0.0104199
gen=28_member=227_pso,0.529162,0.803451,0.00525169,0.005416
gen=28_member=228_pso,0.999999,1.00161,0.0152733,0.0137148
gen=28_member=229_pso,0.228388,1.02316,0.0624884,0.0582742
gen=28_member=230_pso,0.281356,0.91557,0.0701229,0.0840286
gen=28_member=231_pso,0.411829,0.835541,0.00634885,0.00646795
gen=28_member=232_pso,0.723131,0.568391,0.0042112,0.00422131
gen=28_member=233_pso,0.111926,0.941191,0.0607417,0.0658256
gen=28_member=234_pso,0.661324,0.658604,0.00764576,0.00902594
gen=28_member=235_pso,0.588627,0.968073,0.0460052,0.0702684
gen=28_member=236_pso,0.893185,0.995821,0.0290487,0.0730477
gen=28_member=237_pso,0.982544,0.264968,0.0121908,0.0197119
gen=28_member=238_pso,0.984451,0.0177162,0.0043018,0.00409972
gen=28_member=239_pso,0.843772,0.330624,0.00497443,0.00569708
