real_name,obj1,obj2,obj1_sd,obj2_sd
gen=29_member=240_pso,1.04225,0.910135,0.0442037,0.155996
gen=29_member=241_pso,0.194111,0.915555,0.0543651,0.0578422
gen=29_member=242_pso,0.884139,0.36825,0.00954709,0.0145276
gen=29_member=243_pso,0.939301,0.114385,0.00451694,0.00518939
gen=29_member=244_pso,0.0669809,0.991735,0.00657182,0.00582314
gen=29_member=245_pso,1.11708,1.12545,0.0741731,0.159146
gen=29_member=246_pso,0.902102,1.03304,0.0253246,0.0429105
gen=29_member=247_pso,0.245343,1.00712,0.074433,0.0770465
gen=29_member=248_pso,0.948966,0.120501,0.00566342,0.00660734
gen=29_member=249_pso,0.973537,0.56327,0.0219618,0.0454969
gen=29_member=250_pso,0.626476,0.69831,0.00659145,0.00689217
gen=29_member=251_pso,1.06794,1.02317,0.131197,0.123071
gen=29_member=252_pso,0.858541,0.333965,0.00398728,0.00364668
gen=29_member=253_pso,0.986385,0.0707986,0.00927212,0.0170345
gen=29_member=254_pso,0.202992,0.888328,0.0340796,0.0390578
gen=29_member=255_pso,1.01042,1.03088,0.0311094,0.101265
gen=29_member=256_pso,1.03759,1.00963,0.0659619,0.149064
gen=29_member=257_pso,0.674136,0.648466,0.00796746,0.00951127
gen=29_member=258_pso,0.999028,1.00302,0.0149805,0.0517037
gen=29_member=259_pso,0.314027,0.884274,0.024122,0.0272433
gen=29_member=260_pso,0.744391,0.5047,0.00539405,0.00548294
gen=29_member=261_pso,0.79187,0.430844,0.00461131,0.00446246
gen=29_member=262_pso,0.811015,0.483847,0.00440088,0.00417978
gen=29_member=263_pso,0.718226,0.532353,0.00460346,0.00432023
gen=29_member=264_pso,0.818814,0.555302,0.00513829,0.00506879
gen=29_member=265_pso,0.337952,0.846341,0.00566361,0.00569295
gen=29_member=266_pso,0.998348,0.974343,0.010227,0.0377106
gen=29_member=267_pso,0.981606,0.247185,0.0109102,0.0180429
gen=29_member=268_pso,0.165785,1.03595,0.0510344,0.034405
gen=29_member=269_pso,0.388424,0.869766,0.0317771,0.0341572
