real_name,obj1,obj2,obj1_sd,obj2_sd
gen=7_member=209_pso,0.591928,0.670637,0,0
gen=27_member=192_pso,0.400911,0.808634,0.00518648,0.00505394
gen=31_member=322_pso,-0.0101582,0.941071,0.0392168,0.0315701
gen=27_member=190_pso,0.964742,0.0227402,0.00750855,0.00895988
gen=31_member=303_pso,0.498079,0.746074,0.00422638,0.00430458
gen=27_member=188_pso,0.730933,0.51527,0.0046186,0.00451573
gen=24_member=113_pso,0.911048,0.181905,0.00401575,0.00381867
gen=30_member=294_pso,0.651707,0.618729,0.00396212,0.00351757
gen=22_member=50_pso,0.940108,0.102212,0.00418296,0.00459914
gen=19_member=565_pso,0.530383,0.722301,0,0
gen=19_member=549_pso,0.633186,0.638985,0,0
gen=29_member=265_pso,0.337952,0.846341,0.00566361,0.00569295
gen=16_member=483_pso,0.682845,0.58696,0,0
gen=29_member=261_pso,0.79187,0.430844,0.00461131,0.00446246
gen=29_member=260_pso,0.744391,0.5047,0.00539405,0.00548294
gen=29_member=259_pso,0.314027,0.884274,0.024122,0.0272433
gen=14_member=411_pso,0.476968,0.761126,0,0
gen=11_member=331_pso,0.443821,0.781957,0,0
gen=28_member=239_pso,0.843772,0.330624,0.00497443,0.00569708
gen=28_member=216_pso,0.0640185,0.882723,0.0636457,0.0725498
gen=27_member=208_pso,0.979517,0.0143427,0.00451189,0.00433477
gen=27_member=207_pso,0.882929,0.246944,0.00446215,0.00438125
gen=27_member=204_pso,0.416817,0.944607,0.0828986,0.10551
gen=31_member=325_pso,0.843445,0.331904,0.0051891,0.00614915
gen=31_member=316_pso,0.970413,0.0229151,0.00586829,0.00790145
gen=30_member=297_pso,0.120895,0.939076,0.0435847,0.0473999
gen=30_member=289_pso,0.0391619,0.917438,0.0351642,0.0440036
gen=30_member=285_pso,0.872494,0.277277,0.00517263,0.0052774
gen=30_member=282_pso,0.204299,0.919174,0.00825146,0.00758283
gen=29_member=263_pso,0.718226,0.532353,0.00460346,0.00432023
