real_name,obj1,obj2,obj1_sd,obj2_sd
gen=37_member=491_pso,0.515749,0.733432,0.00427721,0.00445096
gen=39_member=563_pso,0.273363,0.866447,0.0188399,0.0168346
gen=39_member=561_pso,0.589859,0.670979,0.00367897,0.00356804
gen=39_member=559_pso,0.581522,0.678696,0.00405045,0.00425417
gen=32_member=350_pso,0.622604,0.640118,0.00430049,0.00437129
gen=31_member=322_pso,-0.0101582,0.941071,0.0392168,0.0315701
gen=39_member=554_pso,0.11162,0.944855,0.0567826,0.0619187
gen=39_member=549_pso,0.938914,0.181072,0.00624444,0.0063093
gen=29_member=261_pso,0.79187,0.430844,0.00461131,0.00446246
gen=27_member=192_pso,0.400911,0.808634,0.00518648,0.00505394
gen=38_member=535_pso,0.912962,0.203092,0.00394664,0.00360531
gen=38_member=534_pso,0.0165321,0.890389,0.0603396,0.0680911
gen=27_member=190_pso,0.964742,0.0227402,0.00750855,0.00895988
gen=38_member=521_pso,0.85057,0.315705,0.00501511,0.00524794
gen=38_member=516_pso,0.818753,0.386576,0.00427488,0.00405468
gen=27_member=188_pso,0.730933,0.51527,0.0046186,0.00451573
gen=37_member=509_pso,0.706048,0.542897,0.00441869,0.00413161
gen=22_member=50_pso,0.940108,0.102212,0.00418296,0.00459914
gen=14_member=411_pso,0.476968,0.761126,0,0
gen=37_member=489_pso,0.380235,0.824192,0.00510715,0.00531983
gen=37_member=484_pso,0.520929,0.728621,0.00407673,0.0042372
gen=35_member=442_pso,0.986577,0.00111434,0.00922682,0.0116957
gen=35_member=436_pso,0.762163,0.479397,0.003901,0.00352079
gen=35_member=424_pso,0.635292,0.629547,0.00485054,0.00492417
gen=34_member=397_pso,0.561009,0.696174,0.00424607,0.0040516
gen=34_member=396_pso,0.656326,0.608486,0.0039367,0.00390411
gen=34_member=395_pso,0.17871,0.895227,0.0336925,0.0386768
gen=39_member=556_pso,0.431609,0.840812,0.0314508,0.0485127
gen=39_member=555_pso,0.850461,0.321154,0.00503261,0.00480725
gen=38_member=539_pso,0.313508,0.848845,0.0115011,0.0123697
