real_name,obj1,obj2,obj1_sd,obj2_sd
gen=36_member=450_pso,0.993011,0.918143,0.0153636,0.0836748
gen=36_member=451_pso,0.672656,0.601607,0.00602279,0.00638445
gen=36_member=452_pso,0.921409,0.160081,0.0045379,0.00471425
gen=36_member=453_pso,0.95681,0.591501,0.0226771,0.0404238
gen=36_member=454_pso,0.684092,0.582469,0.00383031,0.00331429
gen=36_member=455_pso,0.282502,0.907374,0.0093417,0.00808972
gen=36_member=456_pso,0.532811,0.734686,0.00517676,0.00552605
gen=36_member=457_pso,0.619653,0.963186,0.0364878,0.0716991
gen=36_member=458_pso,0.433953,0.789817,0.00445677,0.00431836
gen=36_member=459_pso,0.178489,1.04402,0.0519948,0.0359832
gen=36_member=460_pso,0.418478,1.051,0.0666646,0.0535981
gen=36_member=461_pso,0.537245,1.08101,0.0894749,0.0608447
gen=36_member=462_pso,0.740376,0.511274,0.0057995,0.00603322
gen=36_member=463_pso,0.00417178,0.934208,0.057801,0.0485312
gen=36_member=464_pso,0.479218,1.04905,0.0879009,0.123342
gen=36_member=465_pso,0.707813,0.56118,0.00616048,0.00657009
gen=36_member=466_pso,0.612062,0.653553,0.00381044,0.00377337
gen=36_member=467_pso,0.840333,0.337182,0.00434543,0.00416367
gen=36_member=468_pso,1.08023,1.08764,0.0605633,0.154797
gen=36_member=469_pso,0.994647,0.179979,0.00869218,0.010242
gen=36_member=470_pso,1.00166,1.00004,0.011181,0.0145697
gen=36_member=471_pso,0.512151,0.771202,0.0102765,0.0103373
gen=36_member=472_pso,1.01442,0.405495,0.0174726,0.0342931
gen=36_member=473_pso,0.223072,0.894862,0.013825,0.0152747
gen=36_member=474_pso,0.534756,0.746639,0.00641805,0.00761982
gen=36_member=475_pso,0.488115,0.753781,0.00405363,0.00408026
gen=36_member=476_pso,0.593706,1.07345,0.0836242,0.0672089
gen=36_member=477_pso,0.71108,0.565534,0.00669749,0.00740548
gen=36_member=478_pso,0.467613,0.816216,0.00580639,0.00573076
gen=36_member=479_pso,0.633747,0.662838,0.00510184,0.00517506
