real_name,obj1,obj2,obj1_sd,obj2_sd
gen=27_member=180_pso,1.02234,0.935764,0.0299793,0.132549
gen=27_member=181_pso,0.996624,0.956786,0.011791,0.0618514
gen=27_member=182_pso,0.209661,0.898797,0.0182902,0.0205949
gen=27_member=183_pso,1.00954,0.95712,0.0150445,0.0384962
gen=27_member=184_pso,1.0538,1.02367,0.0915899,0.0860753
gen=27_member=185_pso,0.808711,0.997718,0.0238233,0.0418874
gen=27_member=186_pso,0.403967,0.806816,0.00641037,0.00606901
gen=27_member=187_pso,0.982035,0.240223,0.0117087,0.0159987
gen=27_member=188_pso,0.730933,0.51527,0.0046186,0.00451573
gen=27_member=189_pso,0.243191,0.944252,0.0572356,0.0600431
gen=27_member=190_pso,0.964742,0.0227402,0.00750855,0.00895988
gen=27_member=191_pso,1.03773,1.0244,0.090206,0.0821363
gen=27_member=192_pso,0.400911,0.808634,0.00518648,0.00505394
gen=27_member=193_pso,0.974321,0.347114,0.0113773,0.0162772
gen=27_member=194_pso,0.904961,0.202926,0.00458542,0.00457852
gen=27_member=195_pso,0.998849,1.00256,0.0150009,0.0497966
gen=27_member=196_pso,0.619492,0.945572,0.0749451,0.045245
gen=27_member=197_pso,1.05362,0.990579,0.052454,0.12442
gen=27_member=198_pso,1.00395,0.937406,0.0575569,0.12556
gen=27_member=199_pso,1.06999,1.00857,0.0817163,0.199187
gen=27_member=200_pso,0.803266,1.07025,0.0861831,0.0731589
gen=27_member=201_pso,0.722634,0.596918,0.00458177,0.00443189
gen=27_member=202_pso,0.370125,0.860603,0.00740431,0.00690686
gen=27_member=203_pso,0.938727,0.147434,0.00561511,0.0055316
gen=27_member=204_pso,0.416817,0.944607,0.0828986,0.10551
gen=27_member=205_pso,0.0812508,0.977063,0.0064943,0.00608117
gen=27_member=206_pso,0.977114,0.120356,0.00784106,0.013019
gen=27_member=207_pso,0.882929,0.246944,0.00446215,0.00438125
gen=27_member=208_pso,0.979517,0.0143427,0.00451189,0.00433477
gen=27_member=209_pso,1.02315,1.01569,0.0219922,0.0431316
