real_name,obj1,obj2,obj1_sd,obj2_sd
gen=7_member=209_pso,0.591928,0.670637,0,0
gen=28_member=239_pso,0.843772,0.330624,0.00497443,0.00569708
gen=22_member=50_pso,0.940108,0.102212,0.00418296,0.00459914
gen=28_member=216_pso,0.0640185,0.882723,0.0636457,0.0725498
gen=27_member=208_pso,0.979517,0.0143427,0.00451189,0.00433477
gen=21_member=27_pso,0.028055,0.983009,0.00840705,0.00647596
gen=19_member=565_pso,0.530383,0.722301,0,0
gen=19_member=549_pso,0.633186,0.638985,0,0
gen=27_member=192_pso,0.400911,0.808634,0.00518648,0.00505394
gen=27_member=190_pso,0.964742,0.0227402,0.00750855,0.00895988
gen=27_member=188_pso,0.730933,0.51527,0.0046186,0.00451573
gen=17_member=504_pso,0.786437,0.459565,0,0
gen=17_member=491_pso,0.7004,0.562456,0,0
gen=16_member=483_pso,0.682845,0.58696,0,0
gen=14_member=411_pso,0.476968,0.761126,0,0
gen=13_member=386_pso,0.648354,0.62683,0,0
gen=11_member=331_pso,0.443821,0.781957,0,0
gen=23_member=88_pso,0.34869,0.839852,0.00611213,0.00603863
gen=23_member=79_pso,0.814073,0.412863,0.00700807,0.00856504
gen=28_member=219_pso,0.717988,0.544117,0.00346695,0.0034066
gen=27_member=207_pso,0.882929,0.246944,0.00446215,0.00438125
gen=27_member=204_pso,0.416817,0.944607,0.0828986,0.10551
gen=27_member=194_pso,0.904961,0.202926,0.00458542,0.00457852
gen=27_member=186_pso,0.403967,0.806816,0.00641037,0.00606901
gen=27_member=182_pso,0.209661,0.898797,0.0182902,0.0205949
gen=26_member=171_pso,0.325396,0.928725,0.0733535,0.0915288
gen=26_member=156_pso,0.0761171,0.948765,0.0375156,0.0465283
gen=25_member=128_pso,0.933207,0.125446,0.00481431,0.00504915
gen=24_member=113_pso,0.911048,0.181905,0.00401575,0.00381867
gen=19_member=556_pso,0.865994,0.322597,0,0
