real_name,obj1,obj2,obj1_sd,obj2_sd
gen=38_member=510_pso,1.02427,0.929914,0.0277013,0.116493
gen=38_member=511_pso,0.758591,0.484038,0.00557811,0.00585827
gen=38_member=512_pso,0.269655,0.991329,0.079294,0.0786661
gen=38_member=513_pso,0.384943,0.819517,0.00499219,0.00488456
gen=38_member=514_pso,0.591376,0.707965,0.0063513,0.00673604
gen=38_member=515_pso,0.989715,0.259525,0.0181279,0.0251583
gen=38_member=516_pso,0.818753,0.386576,0.00427488,0.00405468
gen=38_member=517_pso,0.771868,1.01701,0.0468126,0.0602803
gen=38_member=518_pso,0.310266,1.00067,0.0861005,0.0809098
gen=38_member=519_pso,0.988506,0.244853,0.0165186,0.0228284
gen=38_member=520_pso,0.318371,1.0477,0.0581888,0.0402289
gen=38_member=521_pso,0.85057,0.315705,0.00501511,0.00524794
gen=38_member=522_pso,0.587488,1.06747,0.0893813,0.0719117
gen=38_member=523_pso,0.638661,0.714134,0.00857591,0.0106151
gen=38_member=524_pso,0.756079,0.51542,0.00407048,0.00352625
gen=38_member=525_pso,0.368141,0.82712,0.0064421,0.00621295
gen=38_member=526_pso,0.346521,0.840337,0.00575298,0.00556134
gen=38_member=527_pso,0.185786,0.999574,0.0219795,0.0165044
gen=38_member=528_pso,0.850797,0.357917,0.00721763,0.00890027
gen=38_member=529_pso,0.436787,0.800629,0.00553102,0.00547558
gen=38_member=530_pso,0.689332,0.575452,0.00700169,0.00694952
gen=38_member=531_pso,0.153337,0.932167,0.0101898,0.00935274
gen=38_member=532_pso,0.591692,0.727534,0.00723684,0.00865918
gen=38_member=533_pso,0.337697,0.889968,0.0100154,0.00874102
gen=38_member=534_pso,0.0165321,0.890389,0.0603396,0.0680911
gen=38_member=535_pso,0.912962,0.203092,0.00394664,0.00360531
gen=38_member=536_pso,0.335136,0.887803,0.0303514,0.0332504
gen=38_member=537_pso,0.67075,1.06536,0.104591,0.0845296
gen=38_member=538_pso,0.271977,0.876839,0.0089261,0.00888236
gen=38_member=539_pso,0.313508,0.848845,0.0115011,0.0123697
