real_name,obj1,obj2,obj1_sd,obj2_sd
gen=54_member=430_pso,0.00822778,0.978486,0.00580401,0.00512113
gen=54_member=431_pso,0.353949,0.863634,0.00522415,0.00512542
gen=54_member=432_pso,0.572762,0.691955,0.00386697,0.00401602
gen=54_member=433_pso,0.8508,0.375445,0.00679999,0.00899728
gen=54_member=434_pso,0.458053,0.825489,0.00426707,0.00435053
gen=54_member=435_pso,0.864532,0.319818,0.00383635,0.00310053
gen=54_member=436_pso,0.647895,0.621925,0.00308478,0.00292573
gen=54_member=437_pso,0.990595,0.0491025,0.00602895,0.00594193
gen=54_member=438_pso,0.979467,0.260483,0.0346531,0.061217
gen=54_member=439_pso,0.788816,0.432894,0.00361327,0.00330785
gen=54_member=440_pso,0.177934,0.996073,0.0179367,0.0104043
gen=54_member=441_pso,0.992159,0.352257,0.0280483,0.0521718
gen=54_member=442_pso,1.03492,0.768695,0.0292619,0.0907256
gen=54_member=443_pso,0.996369,1.00625,0.00856585,0.103714
gen=54_member=444_pso,0.8097,1.02815,0.0656353,0.0285689
gen=54_member=445_pso,0.185003,0.997555,0.0189167,0.00878201
gen=54_member=446_pso,1.04162,1.12866,0.263437,0.110029
gen=54_member=447_pso,0.0153148,0.978333,0.00483615,0.00480115
gen=54_member=448_pso,0.989562,0.230266,0.013898,0.0208452
gen=54_member=449_pso,0.896048,0.36551,0.012123,0.0185965
gen=54_member=450_pso,0.946243,0.125893,0.00389306,0.00307273
gen=54_member=451_pso,0.913529,0.700531,0.0359366,0.0362355
gen=54_member=452_pso,1.10097,1.01226,0.0368494,0.0678511
gen=54_member=453_pso,1.19295,1.18732,0.0722714,0.152973
gen=54_member=454_pso,0.971437,0.02764,0.00419116,0.00391784
gen=54_member=455_pso,0.863605,0.293654,0.00404225,0.00321185
gen=54_member=456_pso,0.721676,1.00309,0.0687335,0.0279041
gen=54_member=457_pso,0.157503,0.945539,0.00879464,0.0063343
gen=54_member=458_pso,0.772633,0.617751,0.00408188,0.00379926
gen=54_member=459_pso,0.244245,0.89187,0.00331229,0.00333406
