real_name,obj1,obj2,obj1_sd,obj2_sd
gen=50_member=310_pso,1.11798,1.00454,0.0373161,0.0678433
gen=50_member=311_pso,0.812851,0.398792,0.0036799,0.00310613
gen=50_member=312_pso,0.986433,0.124624,0.0158209,0.0293615
gen=50_member=313_pso,0.196503,0.926794,0.0072091,0.00633567
gen=50_member=314_pso,1.04122,0.801936,0.0433989,0.132342
gen=50_member=315_pso,0.949383,0.082263,0.0037408,0.00317034
gen=50_member=316_pso,0.996236,1.00762,0.00740415,0.0409409
gen=50_member=317_pso,1.13421,1.11702,0.0996175,0.128967
gen=50_member=318_pso,0.990391,0.929507,0.0444435,0.160511
gen=50_member=319_pso,0.469583,0.783591,0.00381336,0.00379336
gen=50_member=320_pso,0.667705,0.882357,0.0320591,0.0358992
gen=50_member=321_pso,0.97352,1.01666,0.141623,0.189876
gen=50_member=322_pso,0.652346,1.02422,0.126067,0.0635795
gen=50_member=323_pso,1.01319,0.966879,0.160388,0.111654
gen=50_member=324_pso,1.05357,1.08022,0.0224941,0.131816
gen=50_member=325_pso,0.990853,0.213717,0.0113067,0.0174201
gen=50_member=326_pso,0.0404205,0.989243,0.00442018,0.00463369
gen=50_member=327_pso,0.699249,0.559659,0.00312085,0.00317374
gen=50_member=328_pso,0.105339,0.943356,0.00604515,0.00536655
gen=50_member=329_pso,0.978698,0.965408,0.020984,0.102338
gen=50_member=330_pso,0.988286,0.174679,0.00847101,0.0120262
gen=50_member=331_pso,0.879837,0.276481,0.00384919,0.00348841
gen=50_member=332_pso,0.61351,0.651487,0.00298278,0.00296215
gen=50_member=333_pso,0.426012,0.999908,0.0342515,0.0158406
gen=50_member=334_pso,0.666625,0.76216,0.00715683,0.00690801
gen=50_member=335_pso,0.800065,0.421888,0.00362881,0.00327622
gen=50_member=336_pso,0.729868,0.611521,0.00415214,0.00408853
gen=50_member=337_pso,0.866317,0.30086,0.00370189,0.00313513
gen=50_member=338_pso,0.438391,0.999165,0.0329562,0.016188
gen=50_member=339_pso,0.976956,1.00567,0.0267143,0.0449146
