real_name,obj1,obj2,obj1_sd,obj2_sd
gen=53_member=428_pso,0.218515,0.909996,0.00739089,0.00730679
gen=53_member=426_pso,0.812535,0.391305,0.00391133,0.0030901
gen=53_member=425_pso,0.762829,0.473319,0.0035618,0.00324361
gen=53_member=424_pso,0.536811,0.717707,0.00301807,0.00306979
gen=45_member=164_pso,0.0172406,0.988562,0.00545962,0.00476247
gen=39_member=563_pso,0.274113,0.879321,0,0
gen=39_member=559_pso,0.581842,0.679263,0,0
gen=37_member=491_pso,0.515085,0.734107,0,0
gen=53_member=415_pso,0.855268,0.311109,0.00385036,0.00344268
gen=52_member=395_pso,0.360266,0.834608,0.00294156,0.00352115
gen=52_member=391_pso,0.0284952,0.971319,0.00504053,0.00501398
gen=52_member=387_pso,0.451522,0.777761,0.00294895,0.00319855
gen=52_member=373_pso,0.13189,0.935783,0.00362886,0.00399023
gen=35_member=442_pso,0.986163,0.00800453,0,0
gen=35_member=424_pso,0.635252,0.629524,0,0
gen=51_member=367_pso,0.654608,0.609207,0.00309809,0.00313058
gen=34_member=397_pso,0.561205,0.697262,0,0
gen=32_member=350_pso,0.623703,0.640494,0,0
gen=27_member=190_pso,0.967308,0.0265127,0,0
gen=51_member=345_pso,0.710735,0.545632,0.00309888,0.00331185
gen=51_member=343_pso,0.944115,0.103978,0.00373989,0.0030207
gen=50_member=332_pso,0.61351,0.651487,0.00298278,0.00296215
gen=50_member=327_pso,0.699249,0.559659,0.00312085,0.00317374
gen=49_member=307_pso,0.985359,0.00846526,0.00471072,0.00365369
gen=49_member=289_pso,0.679461,0.584359,0.0031679,0.00317452
gen=47_member=249_pso,0.743366,0.500115,0.00355273,0.00322675
gen=53_member=422_pso,0.914203,0.172656,0.00384548,0.00332111
gen=53_member=421_pso,0.568845,0.692233,0.00289194,0.00351124
gen=53_member=419_pso,0.558686,0.701035,0.0031458,0.0028879
gen=53_member=417_pso,0.930427,0.136779,0.00395664,0.00367045
