real_name,obj1,obj2,obj1_sd,obj2_sd
gen=53_member=400_pso,0.352508,0.857944,0.00798487,0.00702868
gen=53_member=401_pso,0.587535,0.762376,0.00740333,0.00868869
gen=53_member=402_pso,0.285282,0.872404,0.00345885,0.00367839
gen=53_member=403_pso,0.647686,0.6198,0.00301801,0.00280918
gen=53_member=404_pso,0.979369,1.01326,0.0243137,0.127874
gen=53_member=405_pso,0.733286,0.594398,0.00414522,0.00388551
gen=53_member=406_pso,0.870713,0.30924,0.00381934,0.00334492
gen=53_member=407_pso,0.997357,1.00753,0.00837555,0.0921723
gen=53_member=408_pso,1.01079,1.0033,0.0167779,0.0284449
gen=53_member=409_pso,0.98195,0.159157,0.0220465,0.0449392
gen=53_member=410_pso,1.04274,0.980642,0.0371554,0.061073
gen=53_member=411_pso,0.131999,0.995672,0.0104051,0.00616017
gen=53_member=412_pso,1.04968,1.08985,0.257824,0.0896794
gen=53_member=413_pso,0.836601,0.734327,0.0250229,0.0187072
gen=53_member=414_pso,0.967527,0.0275285,0.00391989,0.00343697
gen=53_member=415_pso,0.855268,0.311109,0.00385036,0.00344268
gen=53_member=416_pso,0.995819,1.00672,0.00877824,0.114514
gen=53_member=417_pso,0.930427,0.136779,0.00395664,0.00367045
gen=53_member=418_pso,0.904205,0.999105,0.0777071,0.0301815
gen=53_member=419_pso,0.558686,0.701035,0.0031458,0.0028879
gen=53_member=420_pso,0.906019,0.21126,0.00367864,0.00309147
gen=53_member=421_pso,0.568845,0.692233,0.00289194,0.00351124
gen=53_member=422_pso,0.914203,0.172656,0.00384548,0.00332111
gen=53_member=423_pso,0.985284,0.0215855,0.00391448,0.00329824
gen=53_member=424_pso,0.536811,0.717707,0.00301807,0.00306979
gen=53_member=425_pso,0.762829,0.473319,0.0035618,0.00324361
gen=53_member=426_pso,0.812535,0.391305,0.00391133,0.0030901
gen=53_member=427_pso,0.86125,0.447767,0.0124604,0.019439
gen=53_member=428_pso,0.218515,0.909996,0.00739089,0.00730679
gen=53_member=429_pso,0.988693,0.0124498,0.00482393,0.00357709
