real_name,obj1,obj2,obj1_sd,obj2_sd
gen=42_member=70_pso,0.923958,0.180651,0.00414352,0.00335002
gen=42_member=71_pso,1.01255,0.855175,0.0644306,0.103031
gen=42_member=72_pso,0.994768,0.958328,0.0222373,0.0813723
gen=42_member=73_pso,0.99746,0.745667,0.0326159,0.137732
gen=42_member=74_pso,0.996357,1.00749,0.0090492,0.124533
gen=42_member=75_pso,1.02389,0.894466,0.0276566,0.16024
gen=42_member=76_pso,0.997041,1.0455,0.0175277,0.13458
gen=42_member=77_pso,0.998273,0.982685,0.0355913,0.176456
gen=42_member=78_pso,0.985676,1.01086,0.0773105,0.0494286
gen=42_member=79_pso,1.03016,0.980667,0.0315384,0.0520413
gen=42_member=80_pso,0.203201,0.997578,0.0247289,0.0109957
gen=42_member=81_pso,1.04684,1.09555,0.268428,0.0923244
gen=42_member=82_pso,0.957495,1.01757,0.0762032,0.0247428
gen=42_member=83_pso,0.99874,0.937121,0.0382268,0.136619
gen=42_member=84_pso,0.905068,0.543053,0.014031,0.0234833
gen=42_member=85_pso,0.982225,0.328684,0.0187437,0.028742
gen=42_member=86_pso,0.995477,1.00515,0.00857544,0.106282
gen=42_member=87_pso,1.13125,0.995887,0.0506794,0.0892373
gen=42_member=88_pso,0.052624,0.962414,0.00473593,0.00478656
gen=42_member=89_pso,0.394224,0.824083,0.00519618,0.00511629
gen=42_member=90_pso,0.450343,0.989686,0.0318224,0.017372
gen=42_member=91_pso,0.758602,1.02373,0.0596074,0.0266513
gen=42_member=92_pso,0.332271,0.998834,0.0334355,0.0164326
gen=42_member=93_pso,0.627866,1.02866,0.0498925,0.0260125
gen=42_member=94_pso,0.494474,1.00474,0.0427596,0.0207732
gen=42_member=95_pso,0.319999,0.85523,0.00377403,0.00427741
gen=42_member=96_pso,0.980677,1.03233,0.0278739,0.118863
gen=42_member=97_pso,0.994861,1.00612,0.00868299,0.113309
gen=42_member=98_pso,1.00253,0.807401,0.0719744,0.157754
gen=42_member=99_pso,0.986093,0.291064,0.0187153,0.0359508
