real_name,obj1,obj2,obj1_sd,obj2_sd
gen=41_member=62_pso,0.0499903,0.976089,0.00514096,0.00437901
gen=40_member=36_pso,0.832906,0.407197,0.00378809,0.0034565
gen=40_member=33_pso,0.377114,0.824393,0.00346153,0.00403453
gen=39_member=563_pso,0.274113,0.879321,0,0
gen=39_member=559_pso,0.581842,0.679263,0,0
gen=38_member=535_pso,0.912998,0.203793,0,0
gen=38_member=530_pso,0.689541,0.580189,0,0
gen=38_member=521_pso,0.854134,0.31435,0,0
gen=37_member=491_pso,0.515085,0.734107,0,0
gen=35_member=442_pso,0.986163,0.00800453,0,0
gen=35_member=424_pso,0.635252,0.629524,0,0
gen=34_member=397_pso,0.561205,0.697262,0,0
gen=34_member=396_pso,0.656521,0.609247,0,0
gen=34_member=395_pso,0.180016,0.921471,0,0
gen=32_member=350_pso,0.623703,0.640494,0,0
gen=31_member=322_pso,0.0365185,0.987814,0,0
gen=29_member=261_pso,0.790866,0.431986,0,0
gen=27_member=190_pso,0.967308,0.0265127,0,0
gen=27_member=188_pso,0.732535,0.516073,0,0
gen=41_member=57_pso,0.940424,0.0997357,0.00386408,0.0033164
gen=40_member=39_pso,0.524897,0.730124,0.0043353,0.00395373
gen=40_member=37_pso,0.733617,0.528924,0.00516418,0.00556007
gen=40_member=35_pso,0.441916,0.79689,0.00368452,0.00358121
gen=40_member=32_pso,0.962598,0.0527211,0.00397757,0.00387864
gen=40_member=30_pso,0.418783,0.803037,0.00366363,0.00375546
gen=40_member=25_pso,0.777766,0.451743,0.00371991,0.00346075
gen=39_member=561_pso,0.590572,0.672058,0,0
gen=39_member=555_pso,0.851287,0.318767,0,0
gen=38_member=539_pso,0.313446,0.857333,0,0
gen=40_member=31_pso,0.595603,0.668263,0.00278383,0.00322314
