real_name,obj1,obj2,obj1_sd,obj2_sd
gen=46_member=197_pso,0.933882,0.117557,0.00393032,0.00331377
gen=39_member=559_pso,0.581842,0.679263,0,0
gen=49_member=307_pso,0.985359,0.00846526,0.00471072,0.00365369
gen=38_member=521_pso,0.854134,0.31435,0,0
gen=37_member=491_pso,0.515085,0.734107,0,0
gen=35_member=442_pso,0.986163,0.00800453,0,0
gen=49_member=289_pso,0.679461,0.584359,0.0031679,0.00317452
gen=35_member=424_pso,0.635252,0.629524,0,0
gen=34_member=397_pso,0.561205,0.697262,0,0
gen=48_member=270_pso,0.899572,0.207815,0.0041624,0.00368219
gen=34_member=396_pso,0.656521,0.609247,0,0
gen=48_member=250_pso,0.766383,0.471496,0.00403064,0.00366682
gen=47_member=249_pso,0.743366,0.500115,0.00355273,0.00322675
gen=32_member=350_pso,0.623703,0.640494,0,0
gen=47_member=235_pso,0.464566,0.769859,0.00294355,0.00336114
gen=46_member=218_pso,0.0478477,0.962072,0.00503795,0.00487348
gen=29_member=261_pso,0.790866,0.431986,0,0
gen=46_member=198_pso,0.376722,0.82318,0.00317878,0.00385121
gen=27_member=190_pso,0.967308,0.0265127,0,0
gen=45_member=164_pso,0.0172406,0.988562,0.00545962,0.00476247
gen=43_member=120_pso,0.266365,0.887995,0.00647373,0.00618824
gen=39_member=563_pso,0.274113,0.879321,0,0
gen=49_member=308_pso,0.335327,0.853982,0.00552425,0.00531002
gen=49_member=303_pso,0.733599,0.527395,0.00353862,0.00298726
gen=49_member=293_pso,0.463582,0.792614,0.00401436,0.0037786
gen=49_member=290_pso,0.160342,0.920098,0.00466169,0.00463768
gen=49_member=281_pso,0.84914,0.323887,0.00388152,0.00334337
gen=48_member=273_pso,0.114102,0.942694,0.00390576,0.00417384
gen=48_member=254_pso,0.486824,0.755075,0.00354953,0.00359961
gen=47_member=239_pso,0.95751,0.0526148,0.00375893,0.00323406
