real_name,x1,x2
gen=14_member=708_pso,-1.19982,-1.16342
gen=17_member=871_pso,-0.000479062,-0.0110382
gen=19_member=998_pso,0.0420736,-0.513103
gen=10_member=530_pso,-0.802714,0.0442451
gen=19_member=989_pso,-0.00983521,-0.724864
gen=11_member=597_pso,-1.02979,-1.02678
gen=16_member=818_pso,-1.10538,-0.855156
gen=2_member=134_pso,0.0274846,-1.1262
gen=17_member=896_pso,-0.999295,-0.830541
gen=20_member=1035_pso,-1.04791,-1.10211
gen=15_member=758_pso,-1.01854,-0.74286
gen=19_member=960_pso,-0.971712,-1.04038
gen=20_member=1019_pso,-1.11833,-1.10921
gen=19_member=995_pso,-1.08072,-0.030919
gen=11_member=567_pso,-0.0193318,-0.692666
gen=19_member=962_pso,-0.671256,-1.00676
gen=12_member=636_pso,-0.653753,-0.030945
gen=16_member=824_pso,0.0824336,-0.90999
gen=14_member=711_pso,-1.05179,-0.139681
gen=12_member=600_pso,0.0379564,-0.600495
gen=19_member=968_pso,-1.16614,-1.03455
gen=11_member=565_pso,-0.891737,0.171911
gen=7_member=363_pso,-0.872257,-0.14927
gen=16_member=845_pso,-0.830552,-0.0245217
gen=18_member=920_pso,0.01909,-0.964163
gen=20_member=1040_pso,-0.79376,-1.08438
gen=15_member=769_pso,-0.982435,-0.0284217
gen=9_member=492_pso,-0.0453239,-0.931099
gen=16_member=831_pso,-0.760177,-0.966081
gen=12_member=619_pso,-1.03199,-0.985065
gen=19_member=959_pso,-0.557667,-0.0320024
gen=20_member=1023_pso,0.09329,-0.94888
gen=18_member=923_pso,-1.09817,-0.825896
gen=14_member=741_pso,-1.01045,0.0670752
gen=15_member=772_pso,0.0880049,-0.846714
gen=18_member=904_pso,-0.815341,-1.10026
gen=20_member=1037_pso,-0.6713,-0.0881633
gen=18_member=949_pso,-0.825768,-1.02967
gen=18_member=902_pso,0.111132,-1.02921
gen=14_member=729_pso,-0.871154,-0.883381
gen=13_member=657_pso,-0.0232699,-0.593778
gen=13_member=658_pso,-0.958842,-0.743492
gen=5_member=261_pso,0.0320952,-0.53105
gen=6_member=325_pso,-0.541811,0.0245201
gen=19_member=953_pso,-0.957185,-0.74369
