real_name,obj1,obj2
gen=0_member=0,-4.90429,1.9407
gen=0_member=1,-3.54663,11.3938
gen=0_member=2,-3.7117,3.18654
gen=0_member=3,-4.13427,-1.33481
gen=0_member=4,-4.13952,8.08144
gen=0_member=5,-3.5037,6.82249
gen=0_member=6,-4.67329,8.58763
gen=0_member=7,-4.7646,9.05352
gen=0_member=8,-5.40218,-2.00691
gen=0_member=9,-3.34291,7.89165
gen=0_member=10,-5.62934,8.7307
gen=0_member=11,-6.0261,1.33325
gen=0_member=12,-4.44025,-5.65174
gen=0_member=13,-3.53221,-1.02469
gen=0_member=14,-4.04878,7.46884
gen=0_member=15,-5.7367,5.92248
gen=0_member=16,-2.99967,5.94277
gen=0_member=17,-2.82441,6.81216
gen=0_member=18,-7.0972,-2.86174
gen=0_member=19,-3.88602,4.13459
gen=0_member=20,-5.63982,4.79084
gen=0_member=21,-3.57041,6.56165
gen=0_member=22,-4.28775,3.62895
gen=0_member=23,-2.72927,6.5352
gen=0_member=24,-3.52757,6.19519
gen=0_member=25,-5.62195,-2.34017
gen=0_member=26,-4.51411,12.1518
gen=0_member=27,-6.41989,-3.7197
gen=0_member=28,-4.46911,6.18193
gen=0_member=29,-6.78901,5.28295
gen=0_member=30,-3.01771,4.46163
gen=0_member=31,-7.47039,0.199689
gen=0_member=32,-5.28988,3.97274
gen=0_member=33,-3.09737,11.2191
gen=0_member=34,-6.86025,-2.91623
gen=0_member=35,-4.50157,-1.69423
gen=0_member=36,-8.25389,4.89543
gen=0_member=37,-3.19252,7.69244
gen=0_member=38,-3.43514,9.80882
gen=0_member=39,-6.30263,5.62045
gen=0_member=40,-6.23819,-1.99497
gen=0_member=41,-3.23621,-3.20272
gen=0_member=42,-3.68645,13.034
gen=0_member=43,-5.20539,-4.20512
gen=0_member=44,-5.65471,1.57767
gen=0_member=45,-5.74886,-1.30151
gen=0_member=46,-5.78267,10.503
gen=0_member=47,-4.29556,-5.08442
gen=0_member=48,-6.31594,5.89108
gen=0_member=49,-4.13812,7.15775
