real_name,obj1,obj2
gen=100_member=5000_pso,-9.16988,0.968481
gen=100_member=5001_pso,-9.41715,0.627957
gen=100_member=5002_pso,-9.21708,0.887272
gen=100_member=5003_pso,-6.5328,-0.547463
gen=100_member=5004_pso,-8.65976,2.60556
gen=100_member=5005_pso,-8.35066,-1.17323
gen=100_member=5006_pso,-8.6756,-0.97811
gen=100_member=5007_pso,-7.46751,-6.24015
gen=100_member=5008_pso,-6.47633,-5.54184
gen=100_member=5009_pso,-8.70294,-0.059346
gen=100_member=5010_pso,-7.93722,-3.48434
gen=100_member=5011_pso,-9.35311,0.618954
gen=100_member=5012_pso,-8.44364,0.216134
gen=100_member=5013_pso,-8.49011,-1.70382
gen=100_member=5014_pso,-7.6706,-2.28815
gen=100_member=5015_pso,-6.29408,-5.83097
gen=100_member=5016_pso,-7.01978,-6.77273
gen=100_member=5017_pso,-8.32039,-2.54638
gen=100_member=5018_pso,-6.35804,1.33596
gen=100_member=5019_pso,-8.76986,-0.593916
gen=100_member=5020_pso,-6.39612,5.7781
gen=100_member=5021_pso,-8.22817,-1.95076
gen=100_member=5022_pso,-9.49314,0.345273
gen=100_member=5023_pso,-6.93588,-5.73745
gen=100_member=5024_pso,-7.77494,-4.58146
gen=100_member=5025_pso,-9.54907,0.26272
gen=100_member=5026_pso,-9.91473,0.116214
gen=100_member=5027_pso,-8.25369,-2.17774
gen=100_member=5028_pso,-7.29197,2.37567
gen=100_member=5029_pso,-6.37871,-2.5564
gen=100_member=5030_pso,-9.34331,0.668269
gen=100_member=5031_pso,-9.33836,0.230897
gen=100_member=5032_pso,-6.77694,3.69855
gen=100_member=5033_pso,-7.26562,-6.12345
gen=100_member=5034_pso,-6.14135,-4.42334
gen=100_member=5035_pso,-8.90457,-0.106713
gen=100_member=5036_pso,-9.04964,0.427482
gen=100_member=5037_pso,-8.00933,-3.68204
gen=100_member=5038_pso,-6.26103,-6.8352
gen=100_member=5039_pso,-8.56713,-0.47189
gen=100_member=5040_pso,-6.43292,-1.30317
gen=100_member=5041_pso,-8.96017,1.54289
gen=100_member=5042_pso,-7.95253,-3.79918
gen=100_member=5043_pso,-8.24064,-1.68805
gen=100_member=5044_pso,-8.74103,-0.157253
gen=100_member=5045_pso,-7.36361,-7.37644
gen=100_member=5046_pso,-8.16397,5.2791
gen=100_member=5047_pso,-6.77206,1.56468
gen=100_member=5048_pso,-7.84957,-4.05375
gen=100_member=5049_pso,-8.54801,-1.45459
