real_name,x1,x2
gen=0_member=0,-3.53879,0.409275
gen=0_member=1,-4.98595,1.41531
gen=0_member=2,-2.41396,-4.32777
gen=0_member=3,0.0893573,4.41546
gen=0_member=4,-3.69844,2.40206
gen=0_member=5,2.83195,-4.41337
gen=0_member=6,3.02958,-2.29979
gen=0_member=7,1.93841,3.15964
gen=0_member=8,-2.08825,2.26251
gen=0_member=9,4.87502,2.50013
gen=0_member=10,2.10415,1.95615
gen=0_member=11,-1.09857,-2.28173
gen=0_member=12,-1.224,-3.87044
gen=0_member=13,-4.85088,-1.88237
gen=0_member=14,4.1703,-1.74547
gen=0_member=15,-0.623049,2.70775
gen=0_member=16,-4.95428,3.4206
gen=0_member=17,-4.63194,4.30181
gen=0_member=18,-0.957304,-1.42225
gen=0_member=19,0.912049,4.63716
gen=0_member=20,-0.477385,-2.82359
gen=0_member=21,-3.678,-3.60416
gen=0_member=22,-3.7773,-1.91304
gen=0_member=23,-4.8606,-4.3047
gen=0_member=24,-1.55722,4.97172
gen=0_member=25,-0.125915,2.87678
gen=0_member=26,-2.63378,2.97973
gen=0_member=27,1.79049,-1.30555
gen=0_member=28,4.02697,-0.0115574
gen=0_member=29,0.672076,-1.81603
gen=0_member=30,-4.35554,4.11272
gen=0_member=31,0.882049,-1.16116
gen=0_member=32,-2.54481,-1.9135
gen=0_member=33,-3.52811,4.67908
gen=0_member=34,-0.674059,1.75951
gen=0_member=35,-0.716937,3.92587
gen=0_member=36,-0.0362582,0.958816
gen=0_member=37,-3.7503,-4.30423
gen=0_member=38,-3.90419,-3.64707
gen=0_member=39,0.337224,-2.28332
gen=0_member=40,-1.90352,-1.39417
gen=0_member=41,-3.22534,4.62786
gen=0_member=42,3.20298,-3.82584
gen=0_member=43,2.24533,-2.36963
gen=0_member=44,-1.10347,-2.62823
gen=0_member=45,0.125303,-2.76508
gen=0_member=46,0.846467,-2.6045
gen=0_member=47,-2.98204,-2.99302
gen=0_member=48,-2.20056,-0.660478
gen=0_member=49,0.192796,-4.4075
