real_name,x1,x2
gen=17_member=871_pso,-0.000479062,-0.0110382
gen=36_member=1816_pso,-1.12689,-1.15773
gen=29_member=1488_pso,-0.0023108,-0.483036
gen=17_member=896_pso,-0.999295,-0.830541
gen=20_member=1035_pso,-1.04791,-1.10211
gen=27_member=1381_pso,-0.801306,-0.989321
gen=25_member=1250_pso,-0.876813,-0.0855936
gen=21_member=1077_pso,-1.02106,-1.0898
gen=35_member=1776_pso,-1.10336,-1.08196
gen=19_member=995_pso,-1.08072,-0.030919
gen=27_member=1392_pso,-0.00133759,-1.1572
gen=31_member=1575_pso,-0.0529037,-1.05232
gen=11_member=567_pso,-0.0193318,-0.692666
gen=26_member=1322_pso,-0.857319,-0.994675
gen=38_member=1922_pso,-1.01176,-0.902088
gen=16_member=831_pso,-0.760177,-0.966081
gen=39_member=1994_pso,-0.857533,0.0691864
gen=23_member=1184_pso,-1.00673,-0.983052
gen=29_member=1479_pso,-0.989281,-1.10303
gen=22_member=1114_pso,-0.991861,-0.974668
gen=24_member=1222_pso,-0.00174891,-0.762903
gen=31_member=1578_pso,-0.81986,-1.07832
gen=36_member=1848_pso,-0.00116359,-0.893133
gen=14_member=729_pso,-0.871154,-0.883381
gen=30_member=1514_pso,-0.983584,-0.890908
gen=35_member=1761_pso,-1.06082,-0.991542
gen=12_member=619_pso,-1.03199,-0.985065
gen=14_member=741_pso,-1.01045,0.0670752
gen=23_member=1177_pso,-0.634021,-1.02498
gen=22_member=1127_pso,0.023162,-0.672556
gen=18_member=920_pso,0.01909,-0.964163
gen=22_member=1106_pso,-1.01016,-0.921628
gen=38_member=1944_pso,-0.000742459,-0.714438
gen=23_member=1195_pso,0.0367185,-0.748467
gen=20_member=1019_pso,-1.11833,-1.10921
gen=15_member=769_pso,-0.982435,-0.0284217
gen=37_member=1872_pso,-0.0542732,-0.954934
gen=16_member=845_pso,-0.830552,-0.0245217
gen=36_member=1847_pso,-0.0601623,-1.11265
gen=37_member=1892_pso,0.122095,-0.923814
gen=11_member=597_pso,-1.02979,-1.02678
gen=15_member=758_pso,-1.01854,-0.74286
gen=28_member=1410_pso,-0.0374859,-0.939302
gen=31_member=1569_pso,0.0247128,-0.808919
gen=9_member=492_pso,-0.0453239,-0.931099
gen=30_member=1519_pso,0.0283583,-0.836459
gen=32_member=1624_pso,-0.0560852,-0.647568
gen=21_member=1092_pso,0.120699,-1.00245
gen=32_member=1614_pso,-0.0558023,-1.03007
gen=19_member=998_pso,0.0420736,-0.513103
gen=19_member=960_pso,-0.971712,-1.04038
gen=23_member=1173_pso,-0.808672,-0.968948
gen=36_member=1802_pso,-0.0121309,-0.527017
gen=13_member=658_pso,-0.958842,-0.743492
gen=2_member=134_pso,0.0274846,-1.1262
gen=33_member=1691_pso,-1.11824,-1.12624
gen=29_member=1473_pso,0.0742986,-0.629964
gen=30_member=1541_pso,0.0330365,-1.03148
gen=22_member=1143_pso,-0.0455986,-0.737442
gen=10_member=530_pso,-0.802714,0.0442451
gen=28_member=1426_pso,-0.0772799,-0.793943
gen=25_member=1297_pso,-0.926443,-1.02332
gen=22_member=1112_pso,-0.00336126,-0.555332
gen=24_member=1248_pso,0.0346194,-0.575135
gen=35_member=1782_pso,-0.014267,-0.655575
gen=22_member=1103_pso,-0.783015,-0.0293006
gen=19_member=989_pso,-0.00983521,-0.724864
gen=37_member=1888_pso,0.0244794,-0.583378
gen=34_member=1704_pso,-0.934829,-1.01284
gen=34_member=1733_pso,0.0410094,-0.602311
gen=33_member=1698_pso,-0.0625632,-0.621987
gen=38_member=1906_pso,-0.00879466,-0.491503
gen=19_member=962_pso,-0.671256,-1.00676
gen=23_member=1167_pso,-0.0176757,-0.540568
gen=25_member=1275_pso,0.0357984,-0.550594
gen=16_member=824_pso,0.0824336,-0.90999
gen=13_member=657_pso,-0.0232699,-0.593778
gen=12_member=636_pso,-0.653753,-0.030945
gen=23_member=1165_pso,0.036542,-1.12234
gen=21_member=1054_pso,0.0324948,-0.808097
gen=24_member=1217_pso,0.0820902,-0.909653
gen=19_member=953_pso,-0.957185,-0.74369
gen=39_member=1982_pso,-0.0284926,-0.783086
gen=24_member=1216_pso,-0.066483,-0.623442
gen=12_member=600_pso,0.0379564,-0.600495
